product,year,region,name,unit,emissivity_type,scope,scenario,emission_factor_n2o
Ammonia,2043,Brazil,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0103810587323537
Urea,2043,Saudi Arabia,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0059389018302828
Ammonium nitrate,2043,Saudi Arabia,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.004467208759527
Ammonia,2043,Saudi Arabia,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0104978823529411
Urea,2043,Saudi Arabia,Urea,tN2O/tUrea,,3_downstream,FA,0.0059389018302828
Ammonium nitrate,2043,Saudi Arabia,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.004467208759527
Ammonia,2043,Saudi Arabia,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0104978823529411
Urea,2043,Namibia,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0056665557404326
Ammonium nitrate,2043,Namibia,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.004262351553099
Ammonia,2043,Namibia,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0100164705882352
Urea,2043,Namibia,Urea,tN2O/tUrea,,3_downstream,FA,0.0056665557404326
Ammonium nitrate,2043,Namibia,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.004262351553099
Ammonia,2043,Namibia,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0100164705882352
Urea,2043,Australia,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0056929276263087
Ammonium nitrate,2043,Australia,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0042821883382417
Ammonia,2043,Australia,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0100630867747397
Urea,2043,Australia,Urea,tN2O/tUrea,,3_downstream,FA,0.0056929276263087
Ammonium nitrate,2043,Australia,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0042821883382417
Ammonia,2043,Australia,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0100630867747397
Urea,2044,China,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0063474209650582
Urea,2044,North America,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0057412129980287
Urea,2044,Rest of Asia,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0074236272878535
Urea,2044,Russia,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0057104825291181
Urea,2044,Europe,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0056841264559068
Urea,2044,India,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0069448252911813
Urea,2044,Middle East,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0059389018302828
Urea,2044,Africa,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0056665557404326
Urea,2044,Latin America,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.005872811928453
Urea,2044,Oceania,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0056929276263087
Ammonium nitrate,2044,China,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.004774494569169
Ammonium nitrate,2044,North America,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0043185083249444
Ammonium nitrate,2044,Rest of Asia,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0055840109494088
Ammonium nitrate,2044,Russia,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0042953930380067
Ammonium nitrate,2044,Europe,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0042755681470621
Ammonium nitrate,2044,India,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0052238587639143
Ammonium nitrate,2044,Middle East,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.004467208759527
Ammonium nitrate,2044,Africa,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.004262351553099
Ammonium nitrate,2044,Latin America,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0044174963047992
Ammonium nitrate,2044,Oceania,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0042821883382417
Ammonia,2044,China,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0112199999999999
Ammonia,2044,North America,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0101484382700448
Ammonia,2044,Latin America,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0103810587323537
Ammonia,2044,Africa,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0100164705882352
Ammonia,2044,Middle East,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0104978823529411
Ammonia,2044,Rest of Asia,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0131223529411764
Ammonia,2044,India,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0122759999999999
Ammonia,2044,Oceania,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0100630867747397
Ammonia,2044,Russia,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0100941176470588
Ammonia,2044,Europe,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0042755681470621
Urea,2044,China,Urea,tN2O/tUrea,,3_downstream,FA,0.0063474209650582
Urea,2044,North America,Urea,tN2O/tUrea,,3_downstream,FA,0.0057412129980287
Urea,2044,Latin America,Urea,tN2O/tUrea,,3_downstream,FA,0.005872811928453
Urea,2044,Africa,Urea,tN2O/tUrea,,3_downstream,FA,0.0056665557404326
Urea,2044,Middle East,Urea,tN2O/tUrea,,3_downstream,FA,0.0059389018302828
Urea,2044,Rest of Asia,Urea,tN2O/tUrea,,3_downstream,FA,0.0074236272878535
Urea,2044,India,Urea,tN2O/tUrea,,3_downstream,FA,0.0069448252911813
Urea,2044,Oceania,Urea,tN2O/tUrea,,3_downstream,FA,0.0056929276263087
Urea,2044,Russia,Urea,tN2O/tUrea,,3_downstream,FA,0.0057104825291181
Urea,2044,Europe,Urea,tN2O/tUrea,,3_downstream,FA,0.0056841264559068
Ammonium nitrate,2044,China,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.004774494569169
Ammonium nitrate,2044,North America,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0043185083249444
Ammonium nitrate,2044,Latin America,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0044174963047992
Ammonium nitrate,2044,Africa,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.004262351553099
Ammonium nitrate,2044,Middle East,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.004467208759527
Ammonium nitrate,2044,Rest of Asia,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0055840109494088
Ammonium nitrate,2044,India,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0052238587639143
Ammonium nitrate,2044,Oceania,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0042821883382417
Ammonium nitrate,2044,Russia,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0042953930380067
Ammonium nitrate,2044,Europe,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0042755681470621
Ammonia,2044,China,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0112199999999999
Ammonia,2044,North America,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0101484382700448
Ammonia,2044,Latin America,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0103810587323537
Ammonia,2044,Africa,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0100164705882352
Ammonia,2044,Middle East,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0104978823529411
Ammonia,2044,Rest of Asia,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0131223529411764
Ammonia,2044,India,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0122759999999999
Ammonia,2044,Oceania,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0100630867747397
Ammonia,2044,Russia,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0100941176470588
Ammonia,2044,Europe,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0042755681470621
Ammonium nitrate,2044,Africa,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2044,China,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2044,Europe,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2044,India,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2044,Latin America,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2044,Middle East,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2044,North America,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2044,Oceania,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2044,Russia,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2044,Rest of Asia,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2044,Brazil,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2044,Australia,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2044,Namibia,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2044,Saudi Arabia,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Urea,2044,Brazil,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.005872811928453
Ammonium nitrate,2044,Brazil,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0044174963047992
Ammonia,2044,Brazil,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0103810587323537
Urea,2044,Brazil,Urea,tN2O/tUrea,,3_downstream,FA,0.005872811928453
Ammonium nitrate,2044,Brazil,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0044174963047992
Ammonia,2044,Brazil,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0103810587323537
Urea,2044,Saudi Arabia,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0059389018302828
Ammonium nitrate,2044,Saudi Arabia,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.004467208759527
Ammonia,2044,Saudi Arabia,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0104978823529411
Urea,2044,Saudi Arabia,Urea,tN2O/tUrea,,3_downstream,FA,0.0059389018302828
Ammonium nitrate,2044,Saudi Arabia,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.004467208759527
Ammonia,2044,Saudi Arabia,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0104978823529411
Urea,2044,Namibia,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0056665557404326
Ammonium nitrate,2044,Namibia,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.004262351553099
Ammonia,2044,Namibia,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0100164705882352
Urea,2044,Namibia,Urea,tN2O/tUrea,,3_downstream,FA,0.0056665557404326
Ammonium nitrate,2044,Namibia,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.004262351553099
Ammonia,2044,Namibia,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0100164705882352
Urea,2044,Australia,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0056929276263087
Ammonium nitrate,2044,Australia,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0042821883382417
Ammonia,2044,Australia,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0100630867747397
Urea,2044,Australia,Urea,tN2O/tUrea,,3_downstream,FA,0.0056929276263087
Ammonium nitrate,2044,Australia,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0042821883382417
Ammonia,2044,Australia,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0100630867747397
Urea,2045,China,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0063474209650582
Urea,2045,North America,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0057412129980287
Urea,2045,Rest of Asia,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0074236272878535
Urea,2045,Russia,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0057104825291181
Urea,2045,Europe,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0056841264559068
Urea,2045,India,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0069448252911813
Urea,2045,Middle East,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0059389018302828
Urea,2045,Africa,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0056665557404326
Urea,2045,Latin America,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.005872811928453
Urea,2045,Oceania,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0056929276263087
Ammonium nitrate,2045,China,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.004774494569169
Ammonium nitrate,2045,North America,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0043185083249444
Ammonium nitrate,2045,Rest of Asia,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0055840109494088
Ammonium nitrate,2045,Russia,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0042953930380067
Ammonium nitrate,2045,Europe,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0042755681470621
Ammonium nitrate,2045,India,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0052238587639143
Ammonium nitrate,2045,Middle East,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.004467208759527
Ammonium nitrate,2045,Africa,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.004262351553099
Ammonium nitrate,2045,Latin America,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0044174963047992
Ammonium nitrate,2045,Oceania,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0042821883382417
Ammonia,2045,China,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0112199999999999
Ammonia,2045,North America,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0101484382700448
Ammonia,2045,Latin America,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0103810587323537
Ammonia,2045,Africa,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0100164705882352
Ammonia,2045,Middle East,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0104978823529411
Ammonia,2045,Rest of Asia,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0131223529411764
Ammonia,2045,India,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0122759999999999
Ammonia,2045,Oceania,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0100630867747397
Ammonia,2045,Russia,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0100941176470588
Ammonia,2045,Europe,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0042755681470621
Urea,2045,China,Urea,tN2O/tUrea,,3_downstream,FA,0.0063474209650582
Urea,2045,North America,Urea,tN2O/tUrea,,3_downstream,FA,0.0057412129980287
Urea,2045,Latin America,Urea,tN2O/tUrea,,3_downstream,FA,0.005872811928453
Urea,2045,Africa,Urea,tN2O/tUrea,,3_downstream,FA,0.0056665557404326
Urea,2045,Middle East,Urea,tN2O/tUrea,,3_downstream,FA,0.0059389018302828
Urea,2045,Rest of Asia,Urea,tN2O/tUrea,,3_downstream,FA,0.0074236272878535
Urea,2045,India,Urea,tN2O/tUrea,,3_downstream,FA,0.0069448252911813
Urea,2045,Oceania,Urea,tN2O/tUrea,,3_downstream,FA,0.0056929276263087
Urea,2045,Russia,Urea,tN2O/tUrea,,3_downstream,FA,0.0057104825291181
Urea,2045,Europe,Urea,tN2O/tUrea,,3_downstream,FA,0.0056841264559068
Ammonium nitrate,2045,China,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.004774494569169
Ammonium nitrate,2045,North America,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0043185083249444
Ammonium nitrate,2045,Latin America,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0044174963047992
Ammonium nitrate,2045,Africa,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.004262351553099
Ammonium nitrate,2045,Middle East,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.004467208759527
Ammonium nitrate,2045,Rest of Asia,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0055840109494088
Ammonium nitrate,2045,India,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0052238587639143
Ammonium nitrate,2045,Oceania,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0042821883382417
Ammonium nitrate,2045,Russia,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0042953930380067
Ammonium nitrate,2045,Europe,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0042755681470621
Ammonia,2045,China,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0112199999999999
Ammonia,2045,North America,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0101484382700448
Ammonia,2045,Latin America,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0103810587323537
Ammonia,2045,Africa,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0100164705882352
Ammonia,2045,Middle East,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0104978823529411
Ammonia,2045,Rest of Asia,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0131223529411764
Ammonia,2045,India,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0122759999999999
Ammonia,2045,Oceania,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0100630867747397
Ammonia,2045,Russia,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0100941176470588
Ammonia,2045,Europe,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0042755681470621
Ammonium nitrate,2045,Africa,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2045,China,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2045,Europe,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2045,India,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2045,Latin America,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2045,Middle East,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2045,North America,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2045,Oceania,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2045,Russia,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2045,Rest of Asia,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2045,Brazil,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2045,Australia,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2045,Namibia,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Ammonium nitrate,2045,Saudi Arabia,Nitric acid,tN2O/tAN,0.0,1,,0.0047232112739402
Urea,2045,Brazil,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.005872811928453
Ammonium nitrate,2045,Brazil,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0044174963047992
Ammonia,2045,Brazil,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0103810587323537
Urea,2045,Brazil,Urea,tN2O/tUrea,,3_downstream,FA,0.005872811928453
Ammonium nitrate,2045,Brazil,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0044174963047992
Ammonia,2045,Brazil,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0103810587323537
Urea,2045,Saudi Arabia,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0059389018302828
Ammonium nitrate,2045,Saudi Arabia,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.004467208759527
Ammonia,2045,Saudi Arabia,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0104978823529411
Urea,2045,Saudi Arabia,Urea,tN2O/tUrea,,3_downstream,FA,0.0059389018302828
Ammonium nitrate,2045,Saudi Arabia,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.004467208759527
Ammonia,2045,Saudi Arabia,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0104978823529411
Urea,2045,Namibia,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0056665557404326
Ammonium nitrate,2045,Namibia,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.004262351553099
Ammonia,2045,Namibia,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0100164705882352
Urea,2045,Namibia,Urea,tN2O/tUrea,,3_downstream,FA,0.0056665557404326
Ammonium nitrate,2045,Namibia,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.004262351553099
Ammonia,2045,Namibia,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0100164705882352
Urea,2045,Australia,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0056929276263087
Ammonium nitrate,2045,Australia,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0042821883382417
Ammonia,2045,Australia,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0100630867747397
Urea,2045,Australia,Urea,tN2O/tUrea,,3_downstream,FA,0.0056929276263087
Ammonium nitrate,2045,Australia,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0042821883382417
Ammonia,2045,Australia,Ammonia,tN2O/tNH3,,3_downstream,FA,0.0100630867747397
Urea,2046,China,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0063474209650582
Urea,2046,North America,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0057412129980287
Urea,2046,Rest of Asia,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0074236272878535
Urea,2046,Russia,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0057104825291181
Urea,2046,Europe,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0056841264559068
Urea,2046,India,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0069448252911813
Urea,2046,Middle East,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0059389018302828
Urea,2046,Africa,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0056665557404326
Urea,2046,Latin America,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.005872811928453
Urea,2046,Oceania,Urea,tN2O/tUrea,0.0,3_downstream,"BAU,LC",0.0056929276263087
Ammonium nitrate,2046,China,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.004774494569169
Ammonium nitrate,2046,North America,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0043185083249444
Ammonium nitrate,2046,Rest of Asia,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0055840109494088
Ammonium nitrate,2046,Russia,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0042953930380067
Ammonium nitrate,2046,Europe,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0042755681470621
Ammonium nitrate,2046,India,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0052238587639143
Ammonium nitrate,2046,Middle East,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.004467208759527
Ammonium nitrate,2046,Africa,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.004262351553099
Ammonium nitrate,2046,Latin America,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0044174963047992
Ammonium nitrate,2046,Oceania,Ammonium nitrate,tN2O/tAN,0.0,3_downstream,"BAU,LC",0.0042821883382417
Ammonia,2046,China,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0112199999999999
Ammonia,2046,North America,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0101484382700448
Ammonia,2046,Latin America,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0103810587323537
Ammonia,2046,Africa,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0100164705882352
Ammonia,2046,Middle East,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0104978823529411
Ammonia,2046,Rest of Asia,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0131223529411764
Ammonia,2046,India,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0122759999999999
Ammonia,2046,Oceania,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0100630867747397
Ammonia,2046,Russia,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0100941176470588
Ammonia,2046,Europe,Ammonia,tN2O/tNH3,,3_downstream,"BAU,LC",0.0042755681470621
Urea,2046,China,Urea,tN2O/tUrea,,3_downstream,FA,0.0063474209650582
Urea,2046,North America,Urea,tN2O/tUrea,,3_downstream,FA,0.0057412129980287
Urea,2046,Latin America,Urea,tN2O/tUrea,,3_downstream,FA,0.005872811928453
Urea,2046,Africa,Urea,tN2O/tUrea,,3_downstream,FA,0.0056665557404326
Urea,2046,Middle East,Urea,tN2O/tUrea,,3_downstream,FA,0.0059389018302828
Urea,2046,Rest of Asia,Urea,tN2O/tUrea,,3_downstream,FA,0.0074236272878535
Urea,2046,India,Urea,tN2O/tUrea,,3_downstream,FA,0.0069448252911813
Urea,2046,Oceania,Urea,tN2O/tUrea,,3_downstream,FA,0.0056929276263087
Urea,2046,Russia,Urea,tN2O/tUrea,,3_downstream,FA,0.0057104825291181
Urea,2046,Europe,Urea,tN2O/tUrea,,3_downstream,FA,0.0056841264559068
Ammonium nitrate,2046,China,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.004774494569169
Ammonium nitrate,2046,North America,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0043185083249444
Ammonium nitrate,2046,Latin America,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0044174963047992
Ammonium nitrate,2046,Africa,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.004262351553099
Ammonium nitrate,2046,Middle East,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.004467208759527
Ammonium nitrate,2046,Rest of Asia,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0055840109494088
Ammonium nitrate,2046,India,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0052238587639143
Ammonium nitrate,2046,Oceania,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0042821883382417
Ammonium nitrate,2046,Russia,Ammonium nitrate,tN2O/tAN,,3_downstream,FA,0.0042953930380067
