product,technology,region,year,co2_scope1,co2_scope1_captured,co2_scope2,co2_scope3_upstream,co2_scope3_downstream
Alumina,Oil-Boiler + H2-Calciner,Middle East,2020,0.533293371,,0,,
Alumina,Oil-Boiler + H2-Calciner,US,2020,0.52523467,,0,,
Alumina,Oil-Boiler + H2-Calciner,Oceania,2020,0.529897566,,0,,
Alumina,Oil-Boiler + H2-Calciner,Rest of Asia,2020,0.570343119,,0,,
Alumina,Oil-Boiler + H2-Calciner,Russia,2020,0.694720798,,0,,
Alumina,Oil-Boiler + H2-Calciner,South America,2020,0.419508575,,0,,
Alumina,Oil-Boiler + Oil-Calciner,Africa,2020,0.844055216,,0,,
Alumina,Oil-Boiler + Oil-Calciner,China - Central,2020,0.776248772,,0,,
Alumina,Oil-Boiler + Oil-Calciner,China - East,2020,0.776248772,,0,,
Alumina,Oil-Boiler + Oil-Calciner,China - North,2020,0.776248772,,0,,
Alumina,Oil-Boiler + Oil-Calciner,China - North East,2020,0.776248772,,0,,
Alumina,Oil-Boiler + Oil-Calciner,China - North West,2020,0.776248772,,0,,
Alumina,Oil-Boiler + Oil-Calciner,China - South,2020,0.776248772,,0,,
Alumina,Oil-Boiler + Oil-Calciner,Rest of Europe,2020,1.028122709,,0,,
Alumina,Oil-Boiler + Oil-Calciner,Middle East,2020,0.789225005,,0,,
