product,year,region,emissivity_type,unit,name,scenario,scope,emission_factor_ch4
Ammonium nitrate,2048,North America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002038222604435
Urea,2048,North America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002038222604435
Ammonia,2048,Rest of Asia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001728881660049
Ammonium nitrate,2048,Rest of Asia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001728881660049
Urea,2048,Rest of Asia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001728881660049
Ammonia,2048,Russia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001728881660049
Ammonium nitrate,2048,Russia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001728881660049
Urea,2048,Russia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001728881660049
Ammonia,2048,Europe,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002173493529892
Ammonium nitrate,2048,Europe,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002173493529892
Urea,2048,Europe,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002173493529892
Ammonia,2048,India,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001728881660049
Ammonium nitrate,2048,India,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001728881660049
Urea,2048,India,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001728881660049
Ammonia,2048,Middle East,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003958703025415
Ammonium nitrate,2048,Middle East,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003958703025415
Urea,2048,Middle East,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003958703025415
Ammonia,2048,Africa,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0008973716304466
Ammonium nitrate,2048,Africa,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0008973716304466
Urea,2048,Africa,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0008973716304466
Ammonia,2048,Latin America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003883330905563
Ammonium nitrate,2048,Latin America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003883330905563
Urea,2048,Latin America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003883330905563
Ammonia,2048,Oceania,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001753091999501
Ammonium nitrate,2048,Oceania,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001753091999501
Urea,2048,Oceania,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001753091999501
Ammonia,2048,Brazil,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001802
Ammonium nitrate,2048,Brazil,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001802
Urea,2048,Brazil,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001802
Ammonia,2048,Brazil,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003883330905563
Ammonium nitrate,2048,Brazil,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003883330905563
Urea,2048,Brazil,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003883330905563
Ammonia,2048,Saudi Arabia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001802
Ammonium nitrate,2048,Saudi Arabia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001802
Urea,2048,Saudi Arabia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001802
Ammonia,2048,Saudi Arabia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003958703025415
Ammonium nitrate,2048,Saudi Arabia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003958703025415
Urea,2048,Saudi Arabia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003958703025415
Ammonia,2048,Namibia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001802
Ammonium nitrate,2048,Namibia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001802
Urea,2048,Namibia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001802
Ammonia,2048,Namibia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0008973716304466
Ammonium nitrate,2048,Namibia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0008973716304466
Urea,2048,Namibia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0008973716304466
Ammonia,2048,Australia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001802
Ammonium nitrate,2048,Australia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001802
Urea,2048,Australia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001802
Ammonia,2048,Australia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001753091999501
Ammonium nitrate,2048,Australia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001753091999501
Urea,2048,Australia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001753091999501
Ammonia,2049,China,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Ammonium nitrate,2049,China,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Urea,2049,China,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Ammonia,2049,North America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Ammonium nitrate,2049,North America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Urea,2049,North America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Ammonia,2049,Rest of Asia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Ammonium nitrate,2049,Rest of Asia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Urea,2049,Rest of Asia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Ammonia,2049,Russia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Ammonium nitrate,2049,Russia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Urea,2049,Russia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Ammonia,2049,Europe,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Ammonium nitrate,2049,Europe,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Urea,2049,Europe,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Ammonia,2049,India,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Ammonium nitrate,2049,India,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Urea,2049,India,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Ammonia,2049,Middle East,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Ammonium nitrate,2049,Middle East,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Urea,2049,Middle East,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Ammonia,2049,Africa,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Ammonium nitrate,2049,Africa,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Urea,2049,Africa,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Ammonia,2049,Latin America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Ammonium nitrate,2049,Latin America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Urea,2049,Latin America,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Ammonia,2049,Oceania,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Ammonium nitrate,2049,Oceania,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Urea,2049,Oceania,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Ammonia,2049,China,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001679951047029
Ammonium nitrate,2049,China,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001679951047029
Urea,2049,China,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001679951047029
Ammonia,2049,North America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001980537059026
Ammonium nitrate,2049,North America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001980537059026
Urea,2049,North America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001980537059026
Ammonia,2049,Rest of Asia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001679951047029
Ammonium nitrate,2049,Rest of Asia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001679951047029
Urea,2049,Rest of Asia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001679951047029
Ammonia,2049,Russia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001679951047029
Ammonium nitrate,2049,Russia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001679951047029
Urea,2049,Russia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001679951047029
Ammonia,2049,Europe,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002111979562065
Ammonium nitrate,2049,Europe,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002111979562065
Urea,2049,Europe,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002111979562065
Ammonia,2049,India,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001679951047029
Ammonium nitrate,2049,India,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001679951047029
Urea,2049,India,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001679951047029
Ammonia,2049,Middle East,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003846664260545
Ammonium nitrate,2049,Middle East,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003846664260545
Urea,2049,Middle East,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003846664260545
Ammonia,2049,Africa,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0008719743201509
Ammonium nitrate,2049,Africa,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0008719743201509
Urea,2049,Africa,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0008719743201509
Ammonia,2049,Latin America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003773425313896
Ammonium nitrate,2049,Latin America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003773425313896
Urea,2049,Latin America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003773425313896
Ammonia,2049,Oceania,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001703476188195
Ammonium nitrate,2049,Oceania,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001703476188195
Urea,2049,Oceania,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001703476188195
Ammonia,2049,Brazil,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Ammonium nitrate,2049,Brazil,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Urea,2049,Brazil,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Ammonia,2049,Brazil,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003773425313896
Ammonium nitrate,2049,Brazil,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003773425313896
Urea,2049,Brazil,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003773425313896
Ammonia,2049,Saudi Arabia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Ammonium nitrate,2049,Saudi Arabia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Urea,2049,Saudi Arabia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Ammonia,2049,Saudi Arabia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003846664260545
Ammonium nitrate,2049,Saudi Arabia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003846664260545
Urea,2049,Saudi Arabia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003846664260545
Ammonia,2049,Namibia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Ammonium nitrate,2049,Namibia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Urea,2049,Namibia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Ammonia,2049,Namibia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0008719743201509
Ammonium nitrate,2049,Namibia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0008719743201509
Urea,2049,Namibia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0008719743201509
Ammonia,2049,Australia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Ammonium nitrate,2049,Australia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Urea,2049,Australia,Fossil,tCH4/GJ,Coal,,3_upstream,0.0001751
Ammonia,2049,Australia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001703476188195
Ammonium nitrate,2049,Australia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001703476188195
Urea,2049,Australia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001703476188195
Ammonia,2050,China,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Ammonium nitrate,2050,China,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Urea,2050,China,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Ammonia,2050,North America,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Ammonium nitrate,2050,North America,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Urea,2050,North America,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Ammonia,2050,Rest of Asia,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Ammonium nitrate,2050,Rest of Asia,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Urea,2050,Rest of Asia,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Ammonia,2050,Russia,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Ammonium nitrate,2050,Russia,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Urea,2050,Russia,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Ammonia,2050,Europe,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Ammonium nitrate,2050,Europe,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Urea,2050,Europe,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Ammonia,2050,India,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Ammonium nitrate,2050,India,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Urea,2050,India,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Ammonia,2050,Middle East,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Ammonium nitrate,2050,Middle East,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Urea,2050,Middle East,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Ammonia,2050,Africa,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Ammonium nitrate,2050,Africa,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Urea,2050,Africa,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Ammonia,2050,Latin America,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Ammonium nitrate,2050,Latin America,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Urea,2050,Latin America,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Ammonia,2050,Oceania,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Ammonium nitrate,2050,Oceania,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Urea,2050,Oceania,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Ammonia,2050,China,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001631020434009
Ammonium nitrate,2050,China,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001631020434009
Urea,2050,China,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001631020434009
Ammonia,2050,North America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001922851513617
Ammonium nitrate,2050,North America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001922851513617
Urea,2050,North America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001922851513617
Ammonia,2050,Rest of Asia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001631020434009
Ammonium nitrate,2050,Rest of Asia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001631020434009
Urea,2050,Rest of Asia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001631020434009
Ammonia,2050,Russia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001631020434009
Ammonium nitrate,2050,Russia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001631020434009
Urea,2050,Russia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001631020434009
Ammonia,2050,Europe,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002050465594237
Ammonium nitrate,2050,Europe,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002050465594237
Urea,2050,Europe,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0002050465594237
Ammonia,2050,India,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001631020434009
Ammonium nitrate,2050,India,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001631020434009
Urea,2050,India,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001631020434009
Ammonia,2050,Middle East,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003734625495675
Ammonium nitrate,2050,Middle East,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003734625495675
Urea,2050,Middle East,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003734625495675
Ammonia,2050,Africa,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0008465770098553
Ammonium nitrate,2050,Africa,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0008465770098553
Urea,2050,Africa,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0008465770098553
Ammonia,2050,Latin America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003663519722229
Ammonium nitrate,2050,Latin America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003663519722229
Urea,2050,Latin America,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003663519722229
Ammonia,2050,Oceania,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001653860376888
Ammonium nitrate,2050,Oceania,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001653860376888
Urea,2050,Oceania,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001653860376888
Ammonia,2050,Brazil,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Ammonium nitrate,2050,Brazil,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Urea,2050,Brazil,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Ammonia,2050,Brazil,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003663519722229
Ammonium nitrate,2050,Brazil,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003663519722229
Urea,2050,Brazil,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003663519722229
Ammonia,2050,Saudi Arabia,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Ammonium nitrate,2050,Saudi Arabia,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Urea,2050,Saudi Arabia,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Ammonia,2050,Saudi Arabia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003734625495675
Ammonium nitrate,2050,Saudi Arabia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003734625495675
Urea,2050,Saudi Arabia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0003734625495675
Ammonia,2050,Namibia,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Ammonium nitrate,2050,Namibia,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Urea,2050,Namibia,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Ammonia,2050,Namibia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0008465770098553
Ammonium nitrate,2050,Namibia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0008465770098553
Urea,2050,Namibia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0008465770098553
Ammonia,2050,Australia,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Ammonium nitrate,2050,Australia,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Urea,2050,Australia,Fossil,tCH4/GJ,Coal,,3_upstream,0.00017
Ammonia,2050,Australia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001653860376888
Ammonium nitrate,2050,Australia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001653860376888
Urea,2050,Australia,Fossil,tCH4/GJ,Natural gas,,3_upstream,0.0001653860376888
