product,technology,region,year,co2_scope1,co2_scope1_captured,co2_scope2,co2_scope3_upstream,co2_scope3_downstream,
Alumina,Coal-Boiler + Gas-Calciner,China - Central,2026,1.017939,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,China - East,2026,1.017939,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,China - North,2026,1.017939,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,China - North East,2026,1.017939,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,China - North West,2026,1.017939,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,China - South,2026,1.017939,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,Rest of Europe,2026,1.348235,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,Middle East,2026,1.034955,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,US,2026,1.019316,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,Oceania,2026,1.028365,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,Rest of Asia,2026,1.106857,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,Russia,2026,1.348235,,0,,,
Alumina,Coal-Boiler + Gas-Calciner,South America,2026,0.814135,,0,,,
Alumina,Coal-Boiler + H2-Calciner,Africa,2026,0.926533,,0,,,
Alumina,Coal-Boiler + H2-Calciner,China - Central,2026,0.852101,,0,,,
Alumina,Coal-Boiler + H2-Calciner,China - East,2026,0.852101,,0,,,
Alumina,Coal-Boiler + H2-Calciner,China - North,2026,0.852101,,0,,,
Alumina,Coal-Boiler + H2-Calciner,China - North East,2026,0.852101,,0,,,
Alumina,Coal-Boiler + H2-Calciner,China - North West,2026,0.852101,,0,,,
Alumina,Coal-Boiler + H2-Calciner,China - South,2026,0.852101,,0,,,
Alumina,Coal-Boiler + H2-Calciner,Rest of Europe,2026,1.128587,,0,,,
Alumina,Coal-Boiler + H2-Calciner,Middle East,2026,0.866345,,0,,,
Alumina,Coal-Boiler + H2-Calciner,US,2026,0.853253,,0,,,
Alumina,Coal-Boiler + H2-Calciner,Oceania,2026,0.860828,,0,,,
Alumina,Coal-Boiler + H2-Calciner,Rest of Asia,2026,0.926533,,0,,,
Alumina,Coal-Boiler + H2-Calciner,Russia,2026,1.128587,,0,,,
Alumina,Coal-Boiler + H2-Calciner,South America,2026,0.681499,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,Africa,2026,1.163883,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,China - Central,2026,1.070383,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,China - East,2026,1.070383,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,China - North,2026,1.070383,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,China - North East,2026,1.070383,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,China - North West,2026,1.070383,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,China - South,2026,1.070383,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,Rest of Europe,2026,1.417697,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,Middle East,2026,1.088277,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,US,2026,1.071831,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,Oceania,2026,1.081347,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,Rest of Asia,2026,1.163883,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,Russia,2026,1.417697,,0,,,
Alumina,Coal-Boiler + Oil-Calciner,South America,2026,0.856079,,0,,,
Alumina,Elec-Boiler + Elec-Calciner,Africa,2026,0,,1.02296,,,
Alumina,Elec-Boiler + Elec-Calciner,China - Central,2026,0,,0.888914,,,
Alumina,Elec-Boiler + Elec-Calciner,China - East,2026,0,,1.317498,,,
Alumina,Elec-Boiler + Elec-Calciner,China - North,2026,0,,1.698461,,,
Alumina,Elec-Boiler + Elec-Calciner,China - North East,2026,0,,1.888943,,,
Alumina,Elec-Boiler + Elec-Calciner,China - North West,2026,0,,1.317498,,,
Alumina,Elec-Boiler + Elec-Calciner,China - South,2026,0,,0.968281,,,
Alumina,Elec-Boiler + Elec-Calciner,Rest of Europe,2026,0,,0.597828,,,
Alumina,Elec-Boiler + Elec-Calciner,Middle East,2026,0,,0.511227,,,
Alumina,Elec-Boiler + Elec-Calciner,US,2026,0,,0.61753,,,
Alumina,Elec-Boiler + Elec-Calciner,Oceania,2026,0,,1.106376,,,
Alumina,Elec-Boiler + Elec-Calciner,Rest of Asia,2026,0,,1.581693,,,
Alumina,Elec-Boiler + Elec-Calciner,Russia,2026,0,,0.892293,,,
Alumina,Elec-Boiler + Elec-Calciner,South America,2026,0,,0.323964,,,
Alumina,Elec-Boiler + Gas-Calciner,Africa,2026,0.180324,,0.759228,,,
Alumina,Elec-Boiler + Gas-Calciner,China - Central,2026,0.165838,,0.659741,,,
Alumina,Elec-Boiler + Gas-Calciner,China - East,2026,0.165838,,0.97783,,,
Alumina,Elec-Boiler + Gas-Calciner,China - North,2026,0.165838,,1.260576,,,
Alumina,Elec-Boiler + Gas-Calciner,China - North East,2026,0.165838,,1.40195,,,
Alumina,Elec-Boiler + Gas-Calciner,China - North West,2026,0.165838,,0.97783,,,
Alumina,Elec-Boiler + Gas-Calciner,China - South,2026,0.165838,,0.718646,,,
Alumina,Elec-Boiler + Gas-Calciner,Rest of Europe,2026,0.219648,,0.4437,,,
Alumina,Elec-Boiler + Gas-Calciner,Middle East,2026,0.16861,,0.379426,,,
Alumina,Elec-Boiler + Gas-Calciner,US,2026,0.166062,,0.458323,,,
Alumina,Elec-Boiler + Gas-Calciner,Oceania,2026,0.167537,,0.821139,,,
Alumina,Elec-Boiler + Gas-Calciner,Rest of Asia,2026,0.180324,,1.173913,,,
Alumina,Elec-Boiler + Gas-Calciner,Russia,2026,0.219648,,0.662249,,,
Alumina,Elec-Boiler + Gas-Calciner,South America,2026,0.132635,,0.240442,,,
Alumina,Elec-Boiler + H2-Calciner,Africa,2026,0,,0.759228,,,
Alumina,Elec-Boiler + H2-Calciner,China - Central,2026,0,,0.659741,,,
Alumina,Elec-Boiler + H2-Calciner,China - East,2026,0,,0.97783,,,
Alumina,Elec-Boiler + H2-Calciner,China - North,2026,0,,1.260576,,,
Alumina,Elec-Boiler + H2-Calciner,China - North East,2026,0,,1.40195,,,
Alumina,Elec-Boiler + H2-Calciner,China - North West,2026,0,,0.97783,,,
Alumina,Elec-Boiler + H2-Calciner,China - South,2026,0,,0.718646,,,
Alumina,Elec-Boiler + H2-Calciner,Rest of Europe,2026,0,,0.4437,,,
Alumina,Elec-Boiler + H2-Calciner,Middle East,2026,0,,0.379426,,,
Alumina,Elec-Boiler + H2-Calciner,US,2026,0,,0.458323,,,
Alumina,Elec-Boiler + H2-Calciner,Oceania,2026,0,,0.821139,,,
Alumina,Elec-Boiler + H2-Calciner,Rest of Asia,2026,0,,1.173913,,,
Alumina,Elec-Boiler + H2-Calciner,Russia,2026,0,,0.662249,,,
Alumina,Elec-Boiler + H2-Calciner,South America,2026,0,,0.240442,,,
Alumina,Elec-Boiler + Oil-Calciner,Africa,2026,0.23735,,0.759228,,,
Alumina,Elec-Boiler + Oil-Calciner,China - Central,2026,0.218283,,0.659741,,,
Alumina,Elec-Boiler + Oil-Calciner,China - East,2026,0.218283,,0.97783,,,
Alumina,Elec-Boiler + Oil-Calciner,China - North,2026,0.218283,,1.260576,,,
Alumina,Elec-Boiler + Oil-Calciner,China - North East,2026,0.218283,,1.40195,,,
Alumina,Elec-Boiler + Oil-Calciner,China - North West,2026,0.218283,,0.97783,,,
Alumina,Elec-Boiler + Oil-Calciner,China - South,2026,0.218283,,0.718646,,,
Alumina,Elec-Boiler + Oil-Calciner,Rest of Europe,2026,0.28911,,0.4437,,,
Alumina,Elec-Boiler + Oil-Calciner,Middle East,2026,0.221932,,0.379426,,,
Alumina,Elec-Boiler + Oil-Calciner,US,2026,0.218578,,0.458323,,,
Alumina,Elec-Boiler + Oil-Calciner,Oceania,2026,0.220519,,0.821139,,,
Alumina,Elec-Boiler + Oil-Calciner,Rest of Asia,2026,0.23735,,1.173913,,,
Alumina,Elec-Boiler + Oil-Calciner,Russia,2026,0.28911,,0.662249,,,
Alumina,Elec-Boiler + Oil-Calciner,South America,2026,0.17458,,0.240442,,,
Alumina,Gas-Boiler + Elec-Calciner,Africa,2026,0.516339,,0.263732,,,
Alumina,Gas-Boiler + Elec-Calciner,China - Central,2026,0.47486,,0.229173,,,
Alumina,Gas-Boiler + Elec-Calciner,China - East,2026,0.47486,,0.339667,,,
Alumina,Gas-Boiler + Elec-Calciner,China - North,2026,0.47486,,0.437884,,,
Alumina,Gas-Boiler + Elec-Calciner,China - North East,2026,0.47486,,0.486993,,,
Alumina,Gas-Boiler + Elec-Calciner,China - North West,2026,0.47486,,0.339667,,,
Alumina,Gas-Boiler + Elec-Calciner,China - South,2026,0.47486,,0.249635,,,
Alumina,Gas-Boiler + Elec-Calciner,Rest of Europe,2026,0.62894,,0.154127,,,
Alumina,Gas-Boiler + Elec-Calciner,Middle East,2026,0.482798,,0.131801,,,
Alumina,Gas-Boiler + Elec-Calciner,US,2026,0.475502,,0.159207,,,
Alumina,Gas-Boiler + Elec-Calciner,Oceania,2026,0.479723,,0.285238,,,
Alumina,Gas-Boiler + Elec-Calciner,Rest of Asia,2026,0.516339,,0.40778,,,
Alumina,Gas-Boiler + Elec-Calciner,Russia,2026,0.62894,,0.230044,,,
Alumina,Gas-Boiler + Elec-Calciner,South America,2026,0.379787,,0.083522,,,
Alumina,Gas-Boiler + Gas-Calciner,Africa,2026,0.696663,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,China - Central,2026,0.640698,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,China - East,2026,0.640698,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,China - North,2026,0.640698,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,China - North East,2026,0.640698,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,China - North West,2026,0.640698,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,China - South,2026,0.640698,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,Rest of Europe,2026,0.848589,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,Middle East,2026,0.651408,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,US,2026,0.641564,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,Oceania,2026,0.64726,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,Rest of Asia,2026,0.696663,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,Russia,2026,0.848589,,0,,,
Alumina,Gas-Boiler + Gas-Calciner,South America,2026,0.512422,,0,,,
Alumina,Gas-Boiler + H2-Calciner,Africa,2026,0.516339,,0,,,
Alumina,Gas-Boiler + H2-Calciner,China - Central,2026,0.47486,,0,,,
Alumina,Gas-Boiler + H2-Calciner,China - East,2026,0.47486,,0,,,
Alumina,Gas-Boiler + H2-Calciner,China - North,2026,0.47486,,0,,,
Alumina,Gas-Boiler + H2-Calciner,China - North East,2026,0.47486,,0,,,
Alumina,Gas-Boiler + H2-Calciner,China - North West,2026,0.47486,,0,,,
Alumina,Gas-Boiler + H2-Calciner,China - South,2026,0.47486,,0,,,
Alumina,Gas-Boiler + H2-Calciner,Rest of Europe,2026,0.62894,,0,,,
Alumina,Gas-Boiler + H2-Calciner,Middle East,2026,0.482798,,0,,,
Alumina,Gas-Boiler + H2-Calciner,US,2026,0.475502,,0,,,
Alumina,Gas-Boiler + H2-Calciner,Oceania,2026,0.479723,,0,,,
Alumina,Gas-Boiler + H2-Calciner,Rest of Asia,2026,0.516339,,0,,,
Alumina,Gas-Boiler + H2-Calciner,Russia,2026,0.62894,,0,,,
Alumina,Gas-Boiler + H2-Calciner,South America,2026,0.379787,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,Africa,2026,0.753689,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,China - Central,2026,0.693142,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,China - East,2026,0.693142,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,China - North,2026,0.693142,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,China - North East,2026,0.693142,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,China - North West,2026,0.693142,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,China - South,2026,0.693142,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,Rest of Europe,2026,0.91805,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,Middle East,2026,0.704729,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,US,2026,0.69408,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,Oceania,2026,0.700242,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,Rest of Asia,2026,0.753689,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,Russia,2026,0.91805,,0,,,
Alumina,Gas-Boiler + Oil-Calciner,South America,2026,0.554367,,0,,,
Alumina,H2-Boiler + Elec-Calciner,Africa,2026,0,,0.263732,,,
Alumina,H2-Boiler + Elec-Calciner,China - Central,2026,0,,0.229173,,,
Alumina,H2-Boiler + Elec-Calciner,China - East,2026,0,,0.339667,,,
Alumina,H2-Boiler + Elec-Calciner,China - North,2026,0,,0.437884,,,
Alumina,H2-Boiler + Elec-Calciner,China - North East,2026,0,,0.486993,,,
Alumina,H2-Boiler + Elec-Calciner,China - North West,2026,0,,0.339667,,,
Alumina,H2-Boiler + Elec-Calciner,China - South,2026,0,,0.249635,,,
Alumina,H2-Boiler + Elec-Calciner,Rest of Europe,2026,0,,0.154127,,,
Alumina,H2-Boiler + Elec-Calciner,Middle East,2026,0,,0.131801,,,
Alumina,H2-Boiler + Elec-Calciner,US,2026,0,,0.159207,,,
Alumina,H2-Boiler + Elec-Calciner,Oceania,2026,0,,0.285238,,,
Alumina,H2-Boiler + Elec-Calciner,Rest of Asia,2026,0,,0.40778,,,
Alumina,H2-Boiler + Elec-Calciner,Russia,2026,0,,0.230044,,,
Alumina,H2-Boiler + Elec-Calciner,South America,2026,0,,0.083522,,,
Alumina,H2-Boiler + Gas-Calciner,Africa,2026,0.180324,,0,,,
Alumina,H2-Boiler + Gas-Calciner,China - Central,2026,0.165838,,0,,,
Alumina,H2-Boiler + Gas-Calciner,China - East,2026,0.165838,,0,,,
Alumina,H2-Boiler + Gas-Calciner,China - North,2026,0.165838,,0,,,
Alumina,H2-Boiler + Gas-Calciner,China - North East,2026,0.165838,,0,,,
Alumina,H2-Boiler + Gas-Calciner,China - North West,2026,0.165838,,0,,,
Alumina,H2-Boiler + Gas-Calciner,China - South,2026,0.165838,,0,,,
Alumina,H2-Boiler + Gas-Calciner,Rest of Europe,2026,0.219648,,0,,,
Alumina,H2-Boiler + Gas-Calciner,Middle East,2026,0.16861,,0,,,
Alumina,H2-Boiler + Gas-Calciner,US,2026,0.166062,,0,,,
Alumina,H2-Boiler + Gas-Calciner,Oceania,2026,0.167537,,0,,,
Alumina,H2-Boiler + Gas-Calciner,Rest of Asia,2026,0.180324,,0,,,
Alumina,H2-Boiler + Gas-Calciner,Russia,2026,0.219648,,0,,,
Alumina,H2-Boiler + Gas-Calciner,South America,2026,0.132635,,0,,,
Alumina,H2-Boiler + H2-Calciner,Africa,2026,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,China - Central,2026,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,China - East,2026,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,China - North,2026,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,China - North East,2026,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,China - North West,2026,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,China - South,2026,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,Rest of Europe,2026,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,Middle East,2026,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,US,2026,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,Oceania,2026,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,Rest of Asia,2026,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,Russia,2026,0,,0,,,
Alumina,H2-Boiler + H2-Calciner,South America,2026,0,,0,,,
Alumina,H2-Boiler + Oil-Calciner,Africa,2026,0.23735,,0,,,
Alumina,H2-Boiler + Oil-Calciner,China - Central,2026,0.218283,,0,,,
Alumina,H2-Boiler + Oil-Calciner,China - East,2026,0.218283,,0,,,
Alumina,H2-Boiler + Oil-Calciner,China - North,2026,0.218283,,0,,,
Alumina,H2-Boiler + Oil-Calciner,China - North East,2026,0.218283,,0,,,
Alumina,H2-Boiler + Oil-Calciner,China - North West,2026,0.218283,,0,,,
Alumina,H2-Boiler + Oil-Calciner,China - South,2026,0.218283,,0,,,
Alumina,H2-Boiler + Oil-Calciner,Rest of Europe,2026,0.28911,,0,,,
Alumina,H2-Boiler + Oil-Calciner,Middle East,2026,0.221932,,0,,,
Alumina,H2-Boiler + Oil-Calciner,US,2026,0.218578,,0,,,
Alumina,H2-Boiler + Oil-Calciner,Oceania,2026,0.220519,,0,,,
Alumina,H2-Boiler + Oil-Calciner,Rest of Asia,2026,0.23735,,0,,,
Alumina,H2-Boiler + Oil-Calciner,Russia,2026,0.28911,,0,,,
Alumina,H2-Boiler + Oil-Calciner,South America,2026,0.17458,,0,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Africa,2026,0.025817,,0.50175,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - Central,2026,0.023743,,0.436002,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - East,2026,0.023743,,0.646217,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - North,2026,0.023743,,0.833075,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - North East,2026,0.023743,,0.926504,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - North West,2026,0.023743,,0.646217,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - South,2026,0.023743,,0.474931,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Rest of Europe,2026,0.031447,,0.293227,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Middle East,2026,0.02414,,0.250751,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,US,2026,0.023775,,0.302891,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Oceania,2026,0.023986,,0.542665,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Rest of Asia,2026,0.025817,,0.775802,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,Russia,2026,0.031447,,0.437659,,,
Alumina,MVR-Fossil-Boiler + Elec-Calciner,South America,2026,0.018989,,0.158901,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Africa,2026,0.206141,,0.238018,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - Central,2026,0.189581,,0.206829,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - East,2026,0.189581,,0.30655,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - North,2026,0.189581,,0.395191,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - North East,2026,0.189581,,0.439511,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - North West,2026,0.189581,,0.30655,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - South,2026,0.189581,,0.225296,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Rest of Europe,2026,0.251095,,0.1391,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Middle East,2026,0.19275,,0.11895,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,US,2026,0.189837,,0.143684,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Oceania,2026,0.191523,,0.257427,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Rest of Asia,2026,0.206141,,0.368022,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,Russia,2026,0.251095,,0.207615,,,
Alumina,MVR-Fossil-Boiler + Gas-Calciner,South America,2026,0.151625,,0.075379,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Africa,2026,0.025817,,0.238018,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,China - Central,2026,0.023743,,0.206829,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,China - East,2026,0.023743,,0.30655,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,China - North,2026,0.023743,,0.395191,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,China - North East,2026,0.023743,,0.439511,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,China - North West,2026,0.023743,,0.30655,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,China - South,2026,0.023743,,0.225296,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Rest of Europe,2026,0.031447,,0.1391,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Middle East,2026,0.02414,,0.11895,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,US,2026,0.023775,,0.143684,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Oceania,2026,0.023986,,0.257427,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Rest of Asia,2026,0.025817,,0.368022,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,Russia,2026,0.031447,,0.207615,,,
Alumina,MVR-Fossil-Boiler + H2-Calciner,South America,2026,0.018989,,0.075379,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Africa,2026,0.263167,,0.238018,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - Central,2026,0.242026,,0.206829,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - East,2026,0.242026,,0.30655,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - North,2026,0.242026,,0.395191,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - North East,2026,0.242026,,0.439511,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - North West,2026,0.242026,,0.30655,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - South,2026,0.242026,,0.225296,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Rest of Europe,2026,0.320557,,0.1391,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Middle East,2026,0.246072,,0.11895,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,US,2026,0.242353,,0.143684,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Oceania,2026,0.244505,,0.257427,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Rest of Asia,2026,0.263167,,0.368022,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,Russia,2026,0.320557,,0.207615,,,
Alumina,MVR-Fossil-Boiler + Oil-Calciner,South America,2026,0.193569,,0.075379,,,
Alumina,Oil-Boiler + Elec-Calciner,Africa,2026,0.665197,,0.263732,,,
Alumina,Oil-Boiler + Elec-Calciner,China - Central,2026,0.611759,,0.229173,,,
Alumina,Oil-Boiler + Elec-Calciner,China - East,2026,0.611759,,0.339667,,,
Alumina,Oil-Boiler + Elec-Calciner,China - North,2026,0.611759,,0.437884,,,
Alumina,Oil-Boiler + Elec-Calciner,China - North East,2026,0.611759,,0.486993,,,
Alumina,Oil-Boiler + Elec-Calciner,China - North West,2026,0.611759,,0.339667,,,
Alumina,Oil-Boiler + Elec-Calciner,China - South,2026,0.611759,,0.249635,,,
Alumina,Oil-Boiler + Elec-Calciner,Rest of Europe,2026,0.81026,,0.154127,,,
Alumina,Oil-Boiler + Elec-Calciner,Middle East,2026,0.621985,,0.131801,,,
Alumina,Oil-Boiler + Elec-Calciner,US,2026,0.612586,,0.159207,,,
Alumina,Oil-Boiler + Elec-Calciner,Oceania,2026,0.618025,,0.285238,,,
Alumina,Oil-Boiler + Elec-Calciner,Rest of Asia,2026,0.665197,,0.40778,,,
Alumina,Oil-Boiler + Elec-Calciner,Russia,2026,0.81026,,0.230044,,,
Alumina,Oil-Boiler + Elec-Calciner,South America,2026,0.489277,,0.083522,,,
Alumina,Oil-Boiler + Gas-Calciner,Africa,2026,0.845521,,0,,,
Alumina,Oil-Boiler + Gas-Calciner,China - Central,2026,0.777597,,0,,,
Alumina,Oil-Boiler + Gas-Calciner,China - East,2026,0.777597,,0,,,
Alumina,Oil-Boiler + Gas-Calciner,China - North,2026,0.777597,,0,,,
Alumina,Oil-Boiler + Gas-Calciner,China - North East,2026,0.777597,,0,,,
Alumina,Oil-Boiler + Gas-Calciner,China - North West,2026,0.777597,,0,,,
Alumina,Oil-Boiler + Gas-Calciner,China - South,2026,0.777597,,0,,,
Alumina,Oil-Boiler + Gas-Calciner,Rest of Europe,2026,1.029908,,0,,,
Alumina,Oil-Boiler + Gas-Calciner,Middle East,2026,0.790596,,0,,,
Alumina,Oil-Boiler + Gas-Calciner,US,2026,0.778649,,0,,,
Alumina,Oil-Boiler + Gas-Calciner,Oceania,2026,0.785561,,0,,,
Alumina,Oil-Boiler + Gas-Calciner,Rest of Asia,2026,0.845521,,0,,,
Alumina,Oil-Boiler + Gas-Calciner,Russia,2026,1.029908,,0,,,
Alumina,Oil-Boiler + Gas-Calciner,South America,2026,0.621912,,0,,,
Alumina,Oil-Boiler + H2-Calciner,Africa,2026,0.665197,,0,,,
Alumina,Oil-Boiler + H2-Calciner,China - Central,2026,0.611759,,0,,,
Alumina,Oil-Boiler + H2-Calciner,China - East,2026,0.611759,,0,,,
Alumina,Oil-Boiler + H2-Calciner,China - North,2026,0.611759,,0,,,
Alumina,Oil-Boiler + H2-Calciner,China - North East,2026,0.611759,,0,,,
Alumina,Oil-Boiler + H2-Calciner,China - North West,2026,0.611759,,0,,,
Alumina,Oil-Boiler + H2-Calciner,China - South,2026,0.611759,,0,,,
Alumina,Oil-Boiler + H2-Calciner,Rest of Europe,2026,0.81026,,0,,,
Alumina,Oil-Boiler + H2-Calciner,Middle East,2026,0.621985,,0,,,
Alumina,Oil-Boiler + H2-Calciner,US,2026,0.612586,,0,,,
Alumina,Oil-Boiler + H2-Calciner,Oceania,2026,0.618025,,0,,,
Alumina,Oil-Boiler + H2-Calciner,Rest of Asia,2026,0.665197,,0,,,
Alumina,Oil-Boiler + H2-Calciner,Russia,2026,0.81026,,0,,,
Alumina,Oil-Boiler + H2-Calciner,South America,2026,0.489277,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,Africa,2026,0.902547,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,China - Central,2026,0.830042,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,China - East,2026,0.830042,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,China - North,2026,0.830042,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,China - North East,2026,0.830042,,0,,,
Alumina,Oil-Boiler + Oil-Calciner,China - North West,2026,0.830042,,0,,,
