product,year,region,name,scope,emissivity_type,scenario,unit,emission_factor_co2
Ammonia,2034,Latin America,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2034,Latin America,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2034,Latin America,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2034,Middle East,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2034,Middle East,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2034,Middle East,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2034,North America,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2034,North America,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2034,North America,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2034,Oceania,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2034,Oceania,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2034,Oceania,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2034,Russia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2034,Russia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2034,Russia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2034,Rest of Asia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2034,Rest of Asia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2034,Rest of Asia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2034,Brazil,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2034,Brazil,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2034,Brazil,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2034,Australia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2034,Australia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2034,Australia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2034,Namibia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2034,Namibia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2034,Namibia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2034,Saudi Arabia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2034,Saudi Arabia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2034,Saudi Arabia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2034,Africa,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2034,Africa,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2034,Africa,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2034,China,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2034,China,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2034,China,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2034,Europe,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2034,Europe,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2034,Europe,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2034,India,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2034,India,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2034,India,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2034,Latin America,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2034,Latin America,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2034,Latin America,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2034,Middle East,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2034,Middle East,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2034,Middle East,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2034,North America,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2034,North America,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2034,North America,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2034,Oceania,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2034,Oceania,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2034,Oceania,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2034,Russia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2034,Russia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2034,Russia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2034,Rest of Asia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2034,Rest of Asia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2034,Rest of Asia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2034,Brazil,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2034,Brazil,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2034,Brazil,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2034,Australia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2034,Australia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2034,Australia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2034,Namibia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2034,Namibia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2034,Namibia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2034,Saudi Arabia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2034,Saudi Arabia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2034,Saudi Arabia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2034,Africa,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2034,Africa,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2034,Africa,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2034,China,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2034,China,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2034,China,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2034,Europe,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2034,Europe,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2034,Europe,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2034,India,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2034,India,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2034,India,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2034,Latin America,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2034,Latin America,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2034,Latin America,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2034,Middle East,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2034,Middle East,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2034,Middle East,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2034,North America,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2034,North America,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2034,North America,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2034,Oceania,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2034,Oceania,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2034,Oceania,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2034,Russia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2034,Russia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2034,Russia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2034,Rest of Asia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2034,Rest of Asia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2034,Rest of Asia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2034,Brazil,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2034,Brazil,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2034,Brazil,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2034,Australia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2034,Australia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2034,Australia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2034,Namibia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2034,Namibia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2034,Namibia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2034,Saudi Arabia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2034,Saudi Arabia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2034,Saudi Arabia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2034,Africa,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2034,Africa,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2034,Africa,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2034,China,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2034,China,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2034,China,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2034,Europe,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2034,Europe,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2034,Europe,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2034,India,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2034,India,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2034,India,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2034,Latin America,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2034,Latin America,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2034,Latin America,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2034,Middle East,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2034,Middle East,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2034,Middle East,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2034,North America,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2034,North America,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2034,North America,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2034,Oceania,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2034,Oceania,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2034,Oceania,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2034,Russia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2034,Russia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2034,Russia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2034,Rest of Asia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2034,Rest of Asia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2034,Rest of Asia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2034,Brazil,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2034,Brazil,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2034,Brazil,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2034,Australia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2034,Australia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2034,Australia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2034,Namibia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2034,Namibia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
