product,year,region,scope,scenario,unit,name,emissivity_type,emission_factor_ch4
Ammonia,2038,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.00023119999999999998
Ammonium nitrate,2038,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.00023119999999999998
Urea,2038,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.00023119999999999998
Ammonia,2038,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004982386822232037
Ammonium nitrate,2038,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004982386822232037
Urea,2038,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004982386822232037
Ammonia,2038,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00023119999999999998
Ammonium nitrate,2038,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00023119999999999998
Urea,2038,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00023119999999999998
Ammonia,2038,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005079090674118345
Ammonium nitrate,2038,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005079090674118345
Urea,2038,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0005079090674118345
Ammonia,2038,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00023119999999999998
Ammonium nitrate,2038,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00023119999999999998
Urea,2038,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00023119999999999998
Ammonia,2038,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0011513447334032118
Ammonium nitrate,2038,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0011513447334032118
Urea,2038,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0011513447334032118
Ammonia,2038,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00023119999999999998
Ammonium nitrate,2038,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00023119999999999998
Urea,2038,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00023119999999999998
Ammonia,2038,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002249250112568505
Ammonium nitrate,2038,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002249250112568505
Urea,2038,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002249250112568505
Ammonia,2039,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Ammonium nitrate,2039,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Urea,2039,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Ammonia,2039,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Ammonium nitrate,2039,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Urea,2039,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Ammonia,2039,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Ammonium nitrate,2039,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Urea,2039,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Ammonia,2039,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Ammonium nitrate,2039,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Urea,2039,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Ammonia,2039,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Ammonium nitrate,2039,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Urea,2039,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Ammonia,2039,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Ammonium nitrate,2039,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Urea,2039,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Ammonia,2039,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Ammonium nitrate,2039,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Urea,2039,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Ammonia,2039,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Ammonium nitrate,2039,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Urea,2039,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Ammonia,2039,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Ammonium nitrate,2039,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Urea,2039,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Ammonia,2039,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Ammonium nitrate,2039,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Urea,2039,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Ammonia,2039,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00021692571772320032
Ammonium nitrate,2039,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00021692571772320032
Urea,2039,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00021692571772320032
Ammonia,2039,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00025573925131118735
Ammonium nitrate,2039,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00025573925131118735
Urea,2039,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00025573925131118735
Ammonia,2039,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00021692571772320032
Ammonium nitrate,2039,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00021692571772320032
Urea,2039,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00021692571772320032
Ammonia,2039,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00021692571772320032
Ammonium nitrate,2039,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00021692571772320032
Urea,2039,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00021692571772320032
Ammonia,2039,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00027271192403364075
Ammonium nitrate,2039,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00027271192403364075
Urea,2039,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00027271192403364075
Ammonia,2039,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00021692571772320032
Ammonium nitrate,2039,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00021692571772320032
Urea,2039,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00021692571772320032
Ammonia,2039,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004967051909248088
Ammonium nitrate,2039,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004967051909248088
Urea,2039,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004967051909248088
Ammonia,2039,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0011259474231075529
Ammonium nitrate,2039,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0011259474231075529
Urea,2039,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0011259474231075529
Ammonia,2039,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004872481230565155
Ammonium nitrate,2039,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004872481230565155
Urea,2039,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004872481230565155
Ammonia,2039,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002199634301261847
Ammonium nitrate,2039,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002199634301261847
Urea,2039,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002199634301261847
Ammonia,2039,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Ammonium nitrate,2039,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Urea,2039,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Ammonia,2039,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004872481230565155
Ammonium nitrate,2039,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004872481230565155
Urea,2039,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004872481230565155
Ammonia,2039,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Ammonium nitrate,2039,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Urea,2039,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Ammonia,2039,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004967051909248088
Ammonium nitrate,2039,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004967051909248088
Urea,2039,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004967051909248088
Ammonia,2039,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Ammonium nitrate,2039,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Urea,2039,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Ammonia,2039,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0011259474231075529
Ammonium nitrate,2039,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0011259474231075529
Urea,2039,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0011259474231075529
Ammonia,2039,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Ammonium nitrate,2039,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Urea,2039,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022610000000000002
Ammonia,2039,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002199634301261847
Ammonium nitrate,2039,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002199634301261847
Urea,2039,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002199634301261847
Ammonia,2040,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Ammonium nitrate,2040,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Urea,2040,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Ammonia,2040,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Ammonium nitrate,2040,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Urea,2040,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Ammonia,2040,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Ammonium nitrate,2040,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Urea,2040,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Ammonia,2040,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Ammonium nitrate,2040,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Urea,2040,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Ammonia,2040,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Ammonium nitrate,2040,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Urea,2040,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Ammonia,2040,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Ammonium nitrate,2040,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Urea,2040,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Ammonia,2040,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Ammonium nitrate,2040,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Urea,2040,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Ammonia,2040,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Ammonium nitrate,2040,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Urea,2040,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Ammonia,2040,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Ammonium nitrate,2040,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Urea,2040,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Ammonia,2040,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Ammonium nitrate,2040,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Urea,2040,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Ammonia,2040,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00021203265642117324
Ammonium nitrate,2040,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00021203265642117324
Urea,2040,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00021203265642117324
Ammonia,2040,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002499706967703335
Ammonium nitrate,2040,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002499706967703335
Urea,2040,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0002499706967703335
Ammonia,2040,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00021203265642117324
Ammonium nitrate,2040,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00021203265642117324
Urea,2040,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00021203265642117324
Ammonia,2040,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00021203265642117324
Ammonium nitrate,2040,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00021203265642117324
Urea,2040,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00021203265642117324
Ammonia,2040,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00026656052725092705
Ammonium nitrate,2040,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00026656052725092705
Urea,2040,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00026656052725092705
Ammonia,2040,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00021203265642117324
Ammonium nitrate,2040,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00021203265642117324
Urea,2040,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00021203265642117324
Ammonia,2040,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00048550131443778305
Ammonium nitrate,2040,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00048550131443778305
Urea,2040,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00048550131443778305
Ammonia,2040,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0011005501128118938
Ammonium nitrate,2040,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0011005501128118938
Urea,2040,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0011005501128118938
Ammonia,2040,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004762575638898272
Ammonium nitrate,2040,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004762575638898272
Urea,2040,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004762575638898272
Ammonia,2040,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00021500184899551886
Ammonium nitrate,2040,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00021500184899551886
Urea,2040,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00021500184899551886
Ammonia,2040,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Ammonium nitrate,2040,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Urea,2040,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Ammonia,2040,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004762575638898272
Ammonium nitrate,2040,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004762575638898272
Urea,2040,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004762575638898272
Ammonia,2040,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Ammonium nitrate,2040,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Urea,2040,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Ammonia,2040,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00048550131443778305
Ammonium nitrate,2040,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00048550131443778305
Urea,2040,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00048550131443778305
Ammonia,2040,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Ammonium nitrate,2040,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Urea,2040,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Ammonia,2040,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0011005501128118938
Ammonium nitrate,2040,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0011005501128118938
Urea,2040,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0011005501128118938
Ammonia,2040,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Ammonium nitrate,2040,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Urea,2040,Australia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00022100000000000003
Ammonia,2040,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00021500184899551886
Ammonium nitrate,2040,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00021500184899551886
Urea,2040,Australia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00021500184899551886
Ammonia,2041,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Ammonium nitrate,2041,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Urea,2041,China,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Ammonia,2041,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Ammonium nitrate,2041,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Urea,2041,North America,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Ammonia,2041,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Ammonium nitrate,2041,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Urea,2041,Rest of Asia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Ammonia,2041,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Ammonium nitrate,2041,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Urea,2041,Russia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Ammonia,2041,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Ammonium nitrate,2041,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Urea,2041,Europe,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Ammonia,2041,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Ammonium nitrate,2041,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Urea,2041,India,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Ammonia,2041,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Ammonium nitrate,2041,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Urea,2041,Middle East,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Ammonia,2041,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Ammonium nitrate,2041,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Urea,2041,Africa,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Ammonia,2041,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Ammonium nitrate,2041,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Urea,2041,Latin America,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Ammonia,2041,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Ammonium nitrate,2041,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Urea,2041,Oceania,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Ammonia,2041,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00020713959511914617
Ammonium nitrate,2041,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00020713959511914617
Urea,2041,China,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00020713959511914617
Ammonia,2041,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00024420214222947966
Ammonium nitrate,2041,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00024420214222947966
Urea,2041,North America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00024420214222947966
Ammonia,2041,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00020713959511914617
Ammonium nitrate,2041,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00020713959511914617
Urea,2041,Rest of Asia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00020713959511914617
Ammonia,2041,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00020713959511914617
Ammonium nitrate,2041,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00020713959511914617
Urea,2041,Russia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00020713959511914617
Ammonia,2041,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00026040913046821335
Ammonium nitrate,2041,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00026040913046821335
Urea,2041,Europe,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00026040913046821335
Ammonia,2041,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00020713959511914617
Ammonium nitrate,2041,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00020713959511914617
Urea,2041,India,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00020713959511914617
Ammonia,2041,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004742974379507573
Ammonium nitrate,2041,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004742974379507573
Urea,2041,Middle East,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004742974379507573
Ammonia,2041,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0010751528025162347
Ammonium nitrate,2041,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0010751528025162347
Urea,2041,Africa,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0010751528025162347
Ammonia,2041,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004652670047231389
Ammonium nitrate,2041,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004652670047231389
Urea,2041,Latin America,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004652670047231389
Ammonia,2041,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00021004026786485304
Ammonium nitrate,2041,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00021004026786485304
Urea,2041,Oceania,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.00021004026786485304
Ammonia,2041,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Ammonium nitrate,2041,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Urea,2041,Brazil,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Ammonia,2041,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004652670047231389
Ammonium nitrate,2041,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004652670047231389
Urea,2041,Brazil,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004652670047231389
Ammonia,2041,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Ammonium nitrate,2041,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Urea,2041,Saudi Arabia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Ammonia,2041,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004742974379507573
Ammonium nitrate,2041,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004742974379507573
Urea,2041,Saudi Arabia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0004742974379507573
Ammonia,2041,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Ammonium nitrate,2041,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Urea,2041,Namibia,3_upstream,,tCH4/GJ,Coal,Fossil,0.00021590000000000002
Ammonia,2041,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0010751528025162347
Ammonium nitrate,2041,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0010751528025162347
Urea,2041,Namibia,3_upstream,,tCH4/GJ,Natural gas,Fossil,0.0010751528025162347
