product,scenario,year,value,region
Aluminium,1.5deg,2049,5.081348794,Rest of Asia
Aluminium,1.5deg,2049,2.092977321,Africa
Aluminium,1.5deg,2049,2.114712086,Oceania
Aluminium,1.5deg,2049,3.747234397,Russia
Aluminium,1.5deg,2050,40.88051395,China
Aluminium,1.5deg,2050,3.329440224,Europe
Aluminium,1.5deg,2050,3.81544128,North America
Aluminium,1.5deg,2050,0.93684945,South America
Aluminium,1.5deg,2050,5.8762383,Middle East
Aluminium,1.5deg,2050,5.081348794,Rest of Asia
Aluminium,1.5deg,2050,2.092977321,Africa
Aluminium,1.5deg,2050,2.114712086,Oceania
Aluminium,1.5deg,2050,3.747234397,Russia
