product,technology,year,region,co2_scope1,co2_scope1_captured,co2_scope2,co2_scope3_upstream,co2_scope3_downstream,
Aluminium,Inert Anode + PPA+Grid,2028,Russia,0.0627075,,3.1438206,,,
Aluminium,Inert Anode + Grid,2028,Russia,0.0627075,,3.1438206,,,
Aluminium,Inert Anode + Coal,2028,Russia,26.2321086,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas,2028,Russia,7.9273957,,0.0000000,,,
Aluminium,Inert Anode + Coal+CCS,2028,Russia,2.6796477,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas+CCS,2028,Russia,0.8491764,,0.0000000,,,
Aluminium,Inert Anode + Hydro,2028,Russia,0.0627075,,0.0000000,,,
Aluminium,Inert Anode + Small Modular Reactor,2028,Russia,0.0627075,,0.0000000,,,
Aluminium,Carbon Anode + PPA+Grid,2028,Rest of Europe,2.0927075,,2.0365940,,,
Aluminium,Carbon Anode + Grid,2028,Rest of Europe,2.0927075,,2.0365940,,,
Aluminium,Carbon Anode + Coal,2028,Rest of Europe,28.2621086,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas,2028,Rest of Europe,9.9573957,,0.0000000,,,
Aluminium,Carbon Anode + Coal+CCS,2028,Rest of Europe,4.7096477,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas+CCS,2028,Rest of Europe,2.8791764,,0.0000000,,,
Aluminium,Carbon Anode + Hydro,2028,Rest of Europe,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode + Small Modular Reactor,2028,Rest of Europe,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2028,Rest of Europe,1.1354857,,2.0365940,,,
Aluminium,Carbon Anode+CCS + Grid,2028,Rest of Europe,1.1354857,,2.0365940,,,
Aluminium,Carbon Anode+CCS + Coal,2028,Rest of Europe,27.3048867,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas,2028,Rest of Europe,9.0001738,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2028,Rest of Europe,3.7524258,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2028,Rest of Europe,1.9219545,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Hydro,2028,Rest of Europe,1.1354857,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Small Modular Reactor,2028,Rest of Europe,1.1354857,,0.0000000,,,
Aluminium,Inert Anode + PPA+Grid,2028,Rest of Europe,0.0627075,,2.0365940,,,
Aluminium,Inert Anode + Grid,2028,Rest of Europe,0.0627075,,2.0365940,,,
Aluminium,Inert Anode + Coal,2028,Rest of Europe,26.2321086,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas,2028,Rest of Europe,7.9273957,,0.0000000,,,
Aluminium,Inert Anode + Coal+CCS,2028,Rest of Europe,2.6796477,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas+CCS,2028,Rest of Europe,0.8491764,,0.0000000,,,
Aluminium,Inert Anode + Hydro,2028,Rest of Europe,0.0627075,,0.0000000,,,
Aluminium,Inert Anode + Small Modular Reactor,2028,Rest of Europe,0.0627075,,0.0000000,,,
Aluminium,Carbon Anode + PPA+Grid,2028,Middle East,2.0927075,,2.2039451,,,
Aluminium,Carbon Anode + Grid,2028,Middle East,2.0927075,,2.2039451,,,
Aluminium,Carbon Anode + Coal,2028,Middle East,27.6373793,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas,2028,Middle East,9.7696459,,0.0000000,,,
Aluminium,Carbon Anode + Coal+CCS,2028,Middle East,4.6471747,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas+CCS,2028,Middle East,2.8604014,,0.0000000,,,
Aluminium,Carbon Anode + Hydro,2028,Middle East,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode + Small Modular Reactor,2028,Middle East,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2028,Middle East,1.1354857,,2.2039451,,,
Aluminium,Carbon Anode+CCS + Grid,2028,Middle East,1.1354857,,2.2039451,,,
Aluminium,Carbon Anode+CCS + Coal,2028,Middle East,26.6801574,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas,2028,Middle East,8.8124240,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2028,Middle East,3.6899528,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2028,Middle East,1.9031795,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Hydro,2028,Middle East,1.1354857,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Small Modular Reactor,2028,Middle East,1.1354857,,0.0000000,,,
Aluminium,Inert Anode + PPA+Grid,2028,Middle East,0.0627075,,2.2039451,,,
Aluminium,Inert Anode + Grid,2028,Middle East,0.0627075,,2.2039451,,,
Aluminium,Inert Anode + Coal,2028,Middle East,25.6073793,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas,2028,Middle East,7.7396459,,0.0000000,,,
Aluminium,Inert Anode + Coal+CCS,2028,Middle East,2.6171747,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas+CCS,2028,Middle East,0.8304014,,0.0000000,,,
Aluminium,Inert Anode + Hydro,2028,Middle East,0.0627075,,0.0000000,,,
Aluminium,Inert Anode + Small Modular Reactor,2028,Middle East,0.0627075,,0.0000000,,,
Aluminium,Carbon Anode + PPA+Grid,2028,Africa,2.0927075,,4.1516745,,,
Aluminium,Carbon Anode + Grid,2028,Africa,2.0927075,,4.1516745,,,
Aluminium,Carbon Anode + Coal,2028,Africa,26.6884663,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas,2028,Africa,9.4844691,,0.0000000,,,
Aluminium,Carbon Anode + Coal+CCS,2028,Africa,4.5522834,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas+CCS,2028,Africa,2.8318837,,0.0000000,,,
Aluminium,Carbon Anode + Hydro,2028,Africa,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode + Small Modular Reactor,2028,Africa,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2028,Africa,1.1354857,,4.1516745,,,
Aluminium,Carbon Anode+CCS + Grid,2028,Africa,1.1354857,,4.1516745,,,
Aluminium,Carbon Anode+CCS + Coal,2028,Africa,25.7312444,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas,2028,Africa,8.5272472,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2028,Africa,3.5950615,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2028,Africa,1.8746618,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Hydro,2028,Africa,1.1354857,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Small Modular Reactor,2028,Africa,1.1354857,,0.0000000,,,
Aluminium,Inert Anode + PPA+Grid,2028,Africa,0.0627075,,4.1516745,,,
Aluminium,Inert Anode + Grid,2028,Africa,0.0627075,,4.1516745,,,
Aluminium,Inert Anode + Coal,2028,Africa,24.6584663,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas,2028,Africa,7.4544691,,0.0000000,,,
Aluminium,Inert Anode + Coal+CCS,2028,Africa,2.5222834,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas+CCS,2028,Africa,0.8018837,,0.0000000,,,
Aluminium,Inert Anode + Hydro,2028,Africa,0.0627075,,0.0000000,,,
Aluminium,Inert Anode + Small Modular Reactor,2028,Africa,0.0627075,,0.0000000,,,
Aluminium,Carbon Anode + PPA+Grid,2028,South America,2.0927075,,2.0715041,,,
Aluminium,Carbon Anode + Grid,2028,South America,2.0927075,,2.0715041,,,
Aluminium,Carbon Anode + Coal,2028,Oceania,26.6006665,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas,2028,South America,10.8048071,,0.0000000,,,
Aluminium,Carbon Anode + Coal+CCS,2028,South America,4.9916200,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas+CCS,2028,South America,2.9639175,,0.0000000,,,
Aluminium,Carbon Anode + Hydro,2028,South America,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode + Small Modular Reactor,2028,South America,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2028,South America,1.1354857,,2.0715041,,,
Aluminium,Carbon Anode+CCS + Grid,2028,South America,1.1354857,,2.0715041,,,
Aluminium,Carbon Anode+CCS + Coal,2028,South America,30.1246105,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas,2028,South America,9.8475852,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2028,South America,4.0343981,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2028,South America,2.0066956,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Hydro,2028,South America,1.1354857,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Small Modular Reactor,2028,South America,1.1354857,,0.0000000,,,
Aluminium,Inert Anode + PPA+Grid,2028,South America,0.0627075,,2.0715041,,,
Aluminium,Inert Anode + Grid,2028,South America,0.0627075,,2.0715041,,,
Aluminium,Inert Anode + Coal,2028,South America,29.0518324,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas,2028,South America,8.7748071,,0.0000000,,,
Aluminium,Inert Anode + Coal+CCS,2028,South America,2.9616200,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas+CCS,2028,South America,0.9339175,,0.0000000,,,
Aluminium,Inert Anode + Hydro,2028,South America,0.0627075,,0.0000000,,,
Aluminium,Inert Anode + Small Modular Reactor,2028,South America,0.0627075,,0.0000000,,,
Aluminium,Carbon Anode + PPA+Grid,2028,Oceania,2.0927075,,4.6011754,,,
Aluminium,Carbon Anode + Grid,2028,Oceania,2.0927075,,4.6011754,,,
Aluminium,Carbon Anode + Natural Gas,2028,Oceania,9.4580827,,0.0000000,,,
Aluminium,Carbon Anode + Coal+CCS,2028,Oceania,4.5435034,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas+CCS,2028,Oceania,2.8292451,,0.0000000,,,
Aluminium,Carbon Anode + Hydro,2028,Oceania,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode + Small Modular Reactor,2028,Oceania,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2028,Oceania,1.1354857,,4.6011754,,,
Aluminium,Carbon Anode+CCS + Grid,2028,Oceania,1.1354857,,4.6011754,,,
Aluminium,Carbon Anode+CCS + Coal,2028,Oceania,25.6434446,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas,2028,Oceania,8.5008608,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2028,Oceania,3.5862815,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2028,Oceania,1.8720232,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Hydro,2028,Oceania,1.1354857,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Small Modular Reactor,2028,Oceania,1.1354857,,0.0000000,,,
Aluminium,Inert Anode + PPA+Grid,2028,Oceania,0.0627075,,4.6011754,,,
Aluminium,Inert Anode + Grid,2028,Oceania,0.0627075,,4.6011754,,,
Aluminium,Inert Anode + Coal,2028,Oceania,24.5706665,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas,2028,Oceania,7.4280827,,0.0000000,,,
Aluminium,Inert Anode + Coal+CCS,2028,Oceania,2.5135034,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas+CCS,2028,Oceania,0.7992451,,0.0000000,,,
Aluminium,Inert Anode + Hydro,2028,Oceania,0.0627075,,0.0000000,,,
Aluminium,Inert Anode + Small Modular Reactor,2028,Oceania,0.0627075,,0.0000000,,,
Aluminium,Carbon Anode + PPA+Grid,2029,China - North,2.0927075,,6.5833277,,,
Aluminium,Carbon Anode + Grid,2029,China - North,2.0927075,,6.5833277,,,
Aluminium,Carbon Anode + Coal,2029,China - North,24.9594859,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas,2029,China - North,8.9648588,,0.0000000,,,
Aluminium,Carbon Anode + Coal+CCS,2029,China - North,4.3793854,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas+CCS,2029,China - North,2.7799227,,0.0000000,,,
Aluminium,Carbon Anode + Hydro,2029,China - North,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode + Small Modular Reactor,2029,China - North,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2029,China - North,1.1354857,,6.5833277,,,
Aluminium,Carbon Anode+CCS + Grid,2029,China - North,1.1354857,,6.5833277,,,
Aluminium,Carbon Anode+CCS + Coal,2029,China - North,24.0022640,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas,2029,China - North,8.0076369,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2029,China - North,3.4221635,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2029,China - North,1.8227008,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Hydro,2029,China - North,1.1354857,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Small Modular Reactor,2029,China - North,1.1354857,,0.0000000,,,
Aluminium,Inert Anode + PPA+Grid,2029,China - North,0.0627075,,6.5833277,,,
Aluminium,Inert Anode + Grid,2029,China - North,0.0627075,,6.5833277,,,
Aluminium,Inert Anode + Coal,2029,China - North,22.9294859,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas,2029,China - North,6.9348588,,0.0000000,,,
Aluminium,Inert Anode + Coal+CCS,2029,China - North,2.3493854,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas+CCS,2029,China - North,0.7499227,,0.0000000,,,
Aluminium,Inert Anode + Hydro,2029,China - North,0.0627075,,0.0000000,,,
Aluminium,Inert Anode + Small Modular Reactor,2029,China - North,0.0627075,,0.0000000,,,
Aluminium,Carbon Anode + PPA+Grid,2029,China - North West,2.0927075,,5.1066934,,,
Aluminium,Carbon Anode + Grid,2029,China - North West,2.0927075,,5.1066934,,,
Aluminium,Carbon Anode + Coal,2029,China - North West,24.9594859,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas,2029,China - North West,8.9648588,,0.0000000,,,
Aluminium,Carbon Anode + Coal+CCS,2029,China - North West,4.3793854,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas+CCS,2029,China - North West,2.7799227,,0.0000000,,,
Aluminium,Carbon Anode + Hydro,2029,China - North West,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode + Small Modular Reactor,2029,China - North West,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2029,China - North West,1.1354857,,5.1066934,,,
Aluminium,Carbon Anode+CCS + Grid,2029,China - North West,1.1354857,,5.1066934,,,
Aluminium,Carbon Anode+CCS + Coal,2029,China - North West,24.0022640,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas,2029,China - North West,8.0076369,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2029,China - North West,3.4221635,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2029,China - North West,1.8227008,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Hydro,2029,China - North West,1.1354857,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Small Modular Reactor,2029,China - North West,1.1354857,,0.0000000,,,
Aluminium,Inert Anode + PPA+Grid,2029,China - North West,0.0627075,,5.1066934,,,
Aluminium,Inert Anode + Grid,2029,China - North West,0.0627075,,5.1066934,,,
Aluminium,Inert Anode + Coal,2029,China - North West,22.9294859,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas,2029,China - North West,6.9348588,,0.0000000,,,
Aluminium,Inert Anode + Coal+CCS,2029,China - North West,2.3493854,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas+CCS,2029,China - North West,0.7499227,,0.0000000,,,
Aluminium,Inert Anode + Hydro,2029,China - North West,0.0627075,,0.0000000,,,
Aluminium,Inert Anode + Small Modular Reactor,2029,China - North West,0.0627075,,0.0000000,,,
Aluminium,Carbon Anode + PPA+Grid,2029,China - North East,2.0927075,,7.3216448,,,
Aluminium,Carbon Anode + Grid,2029,China - North East,2.0927075,,7.3216448,,,
Aluminium,Carbon Anode + Coal,2029,China - North East,24.9594859,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas,2029,China - North East,8.9648588,,0.0000000,,,
Aluminium,Carbon Anode + Coal+CCS,2029,China - North East,4.3793854,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas+CCS,2029,China - North East,2.7799227,,0.0000000,,,
Aluminium,Carbon Anode + Hydro,2029,China - North East,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode + Small Modular Reactor,2029,China - North East,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2029,China - North East,1.1354857,,7.3216448,,,
Aluminium,Carbon Anode+CCS + Grid,2029,China - North East,1.1354857,,7.3216448,,,
Aluminium,Carbon Anode+CCS + Coal,2029,China - North East,24.0022640,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas,2029,China - North East,8.0076369,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2029,China - North East,3.4221635,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2029,China - North East,1.8227008,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Hydro,2029,China - North East,1.1354857,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Small Modular Reactor,2029,China - North East,1.1354857,,0.0000000,,,
Aluminium,Inert Anode + PPA+Grid,2029,China - North East,0.0627075,,7.3216448,,,
Aluminium,Inert Anode + Grid,2029,China - North East,0.0627075,,7.3216448,,,
Aluminium,Inert Anode + Coal,2029,China - North East,22.9294859,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas,2029,China - North East,6.9348588,,0.0000000,,,
Aluminium,Inert Anode + Coal+CCS,2029,China - North East,2.3493854,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas+CCS,2029,China - North East,0.7499227,,0.0000000,,,
Aluminium,Inert Anode + Hydro,2029,China - North East,0.0627075,,0.0000000,,,
Aluminium,Inert Anode + Small Modular Reactor,2029,China - North East,0.0627075,,0.0000000,,,
Aluminium,Carbon Anode + PPA+Grid,2029,China - Central,2.0927075,,3.4454799,,,
Aluminium,Carbon Anode + Grid,2029,China - Central,2.0927075,,3.4454799,,,
Aluminium,Carbon Anode + Coal,2029,China - Central,24.9594859,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas,2029,China - Central,8.9648588,,0.0000000,,,
Aluminium,Carbon Anode + Coal+CCS,2029,China - Central,4.3793854,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas+CCS,2029,China - Central,2.7799227,,0.0000000,,,
Aluminium,Carbon Anode + Hydro,2029,China - Central,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode + Small Modular Reactor,2029,China - Central,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2029,China - Central,1.1354857,,3.4454799,,,
Aluminium,Carbon Anode+CCS + Grid,2029,China - Central,1.1354857,,3.4454799,,,
Aluminium,Carbon Anode+CCS + Coal,2029,China - Central,24.0022640,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas,2029,China - Central,8.0076369,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2029,China - Central,3.4221635,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2029,China - Central,1.8227008,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Hydro,2029,China - Central,1.1354857,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Small Modular Reactor,2029,China - Central,1.1354857,,0.0000000,,,
Aluminium,Inert Anode + PPA+Grid,2029,China - Central,0.0627075,,3.4454799,,,
Aluminium,Inert Anode + Grid,2029,China - Central,0.0627075,,3.4454799,,,
Aluminium,Inert Anode + Coal,2029,China - Central,22.9294859,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas,2029,China - Central,6.9348588,,0.0000000,,,
Aluminium,Inert Anode + Coal+CCS,2029,China - Central,2.3493854,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas+CCS,2029,China - Central,0.7499227,,0.0000000,,,
Aluminium,Inert Anode + Hydro,2029,China - Central,0.0627075,,0.0000000,,,
Aluminium,Inert Anode + Small Modular Reactor,2029,China - Central,0.0627075,,0.0000000,,,
Aluminium,Carbon Anode + PPA+Grid,2029,China - South,2.0927075,,3.7531120,,,
Aluminium,Carbon Anode + Grid,2029,China - South,2.0927075,,3.7531120,,,
Aluminium,Carbon Anode + Coal,2029,China - South,24.9594859,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas,2029,China - South,8.9648588,,0.0000000,,,
Aluminium,Carbon Anode + Coal+CCS,2029,China - South,4.3793854,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas+CCS,2029,China - South,2.7799227,,0.0000000,,,
Aluminium,Carbon Anode + Hydro,2029,China - South,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode + Small Modular Reactor,2029,China - South,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2029,China - South,1.1354857,,3.7531120,,,
Aluminium,Carbon Anode+CCS + Grid,2029,China - South,1.1354857,,3.7531120,,,
Aluminium,Carbon Anode+CCS + Coal,2029,China - South,24.0022640,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas,2029,China - South,8.0076369,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2029,China - South,3.4221635,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2029,China - South,1.8227008,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Hydro,2029,China - South,1.1354857,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Small Modular Reactor,2029,China - South,1.1354857,,0.0000000,,,
Aluminium,Inert Anode + PPA+Grid,2029,China - South,0.0627075,,3.7531120,,,
Aluminium,Inert Anode + Grid,2029,China - South,0.0627075,,3.7531120,,,
Aluminium,Inert Anode + Coal,2029,China - South,22.9294859,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas,2029,China - South,6.9348588,,0.0000000,,,
Aluminium,Inert Anode + Coal+CCS,2029,China - South,2.3493854,,0.0000000,,,
Aluminium,Inert Anode + Natural Gas+CCS,2029,China - South,0.7499227,,0.0000000,,,
Aluminium,Inert Anode + Hydro,2029,China - South,0.0627075,,0.0000000,,,
Aluminium,Inert Anode + Small Modular Reactor,2029,China - South,0.0627075,,0.0000000,,,
Aluminium,Carbon Anode + PPA+Grid,2029,China - East,2.0927075,,5.1066934,,,
Aluminium,Carbon Anode + Grid,2029,China - East,2.0927075,,5.1066934,,,
Aluminium,Carbon Anode + Coal,2029,China - East,24.9594859,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas,2029,China - East,8.9648588,,0.0000000,,,
Aluminium,Carbon Anode + Coal+CCS,2029,China - East,4.3793854,,0.0000000,,,
Aluminium,Carbon Anode + Natural Gas+CCS,2029,China - East,2.7799227,,0.0000000,,,
Aluminium,Carbon Anode + Hydro,2029,China - East,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode + Small Modular Reactor,2029,China - East,2.0927075,,0.0000000,,,
Aluminium,Carbon Anode+CCS + PPA+Grid,2029,China - East,1.1354857,,5.1066934,,,
Aluminium,Carbon Anode+CCS + Grid,2029,China - East,1.1354857,,5.1066934,,,
Aluminium,Carbon Anode+CCS + Coal,2029,China - East,24.0022640,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas,2029,China - East,8.0076369,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Coal+CCS,2029,China - East,3.4221635,,0.0000000,,,
Aluminium,Carbon Anode+CCS + Natural Gas+CCS,2029,China - East,1.8227008,,0.0000000,,,
