product,year,region,name,emissivity_type,scenario,scope,unit,emission_factor_n2o
Ammonium nitrate,2027,Latin America,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2027,Middle East,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2027,North America,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2027,Oceania,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2027,Russia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2027,Rest of Asia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2027,Brazil,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2027,Australia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2027,Namibia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2027,Saudi Arabia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Urea,2027,Brazil,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.005872811928453
Ammonium nitrate,2027,Brazil,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0044174963047992
Ammonia,2027,Brazil,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0103810587323537
Urea,2027,Brazil,Urea,,FA,3_downstream,tN2O/tUrea,0.005872811928453
Ammonium nitrate,2027,Brazil,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0044174963047992
Ammonia,2027,Brazil,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0103810587323537
Urea,2027,Saudi Arabia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0059389018302828
Ammonium nitrate,2027,Saudi Arabia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004467208759527
Ammonia,2027,Saudi Arabia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0104978823529411
Urea,2027,Saudi Arabia,Urea,,FA,3_downstream,tN2O/tUrea,0.0059389018302828
Ammonium nitrate,2027,Saudi Arabia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004467208759527
Ammonia,2027,Saudi Arabia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0104978823529411
Urea,2027,Namibia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056665557404326
Ammonium nitrate,2027,Namibia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004262351553099
Ammonia,2027,Namibia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100164705882352
Urea,2027,Namibia,Urea,,FA,3_downstream,tN2O/tUrea,0.0056665557404326
Ammonium nitrate,2027,Namibia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004262351553099
Ammonia,2027,Namibia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100164705882352
Urea,2027,Australia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056929276263087
Ammonium nitrate,2027,Australia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042821883382417
Ammonia,2027,Australia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100630867747397
Urea,2027,Australia,Urea,,FA,3_downstream,tN2O/tUrea,0.0056929276263087
Ammonium nitrate,2027,Australia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0042821883382417
Ammonia,2027,Australia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100630867747397
Urea,2028,China,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0063474209650582
Urea,2028,North America,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0057412129980287
Urea,2028,Rest of Asia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0074236272878535
Urea,2028,Russia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0057104825291181
Urea,2028,Europe,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056841264559068
Urea,2028,India,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0069448252911813
Urea,2028,Middle East,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0059389018302828
Urea,2028,Africa,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056665557404326
Urea,2028,Latin America,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.005872811928453
Urea,2028,Oceania,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056929276263087
Ammonium nitrate,2028,China,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004774494569169
Ammonium nitrate,2028,North America,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0043185083249444
Ammonium nitrate,2028,Rest of Asia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0055840109494088
Ammonium nitrate,2028,Russia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042953930380067
Ammonium nitrate,2028,Europe,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042755681470621
Ammonium nitrate,2028,India,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0052238587639143
Ammonium nitrate,2028,Middle East,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004467208759527
Ammonium nitrate,2028,Africa,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004262351553099
Ammonium nitrate,2028,Latin America,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0044174963047992
Ammonium nitrate,2028,Oceania,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042821883382417
Ammonia,2028,China,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0112199999999999
Ammonia,2028,North America,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0101484382700448
Ammonia,2028,Latin America,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0103810587323537
Ammonia,2028,Africa,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100164705882352
Ammonia,2028,Middle East,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0104978823529411
Ammonia,2028,Rest of Asia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0131223529411764
Ammonia,2028,India,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0122759999999999
Ammonia,2028,Oceania,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100630867747397
Ammonia,2028,Russia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100941176470588
Ammonia,2028,Europe,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0042755681470621
Urea,2028,China,Urea,,FA,3_downstream,tN2O/tUrea,0.0063474209650582
Urea,2028,North America,Urea,,FA,3_downstream,tN2O/tUrea,0.0057412129980287
Urea,2028,Latin America,Urea,,FA,3_downstream,tN2O/tUrea,0.005872811928453
Urea,2028,Africa,Urea,,FA,3_downstream,tN2O/tUrea,0.0056665557404326
Urea,2028,Middle East,Urea,,FA,3_downstream,tN2O/tUrea,0.0059389018302828
Urea,2028,Rest of Asia,Urea,,FA,3_downstream,tN2O/tUrea,0.0074236272878535
Urea,2028,India,Urea,,FA,3_downstream,tN2O/tUrea,0.0069448252911813
Urea,2028,Oceania,Urea,,FA,3_downstream,tN2O/tUrea,0.0056929276263087
Urea,2028,Russia,Urea,,FA,3_downstream,tN2O/tUrea,0.0057104825291181
Urea,2028,Europe,Urea,,FA,3_downstream,tN2O/tUrea,0.0056841264559068
Ammonium nitrate,2028,China,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004774494569169
Ammonium nitrate,2028,North America,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0043185083249444
Ammonium nitrate,2028,Latin America,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0044174963047992
Ammonium nitrate,2028,Africa,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004262351553099
Ammonium nitrate,2028,Middle East,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004467208759527
Ammonium nitrate,2028,Rest of Asia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0055840109494088
Ammonium nitrate,2028,India,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0052238587639143
Ammonium nitrate,2028,Oceania,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0042821883382417
Ammonium nitrate,2028,Russia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0042953930380067
Ammonium nitrate,2028,Europe,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0042755681470621
Ammonia,2028,China,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0112199999999999
Ammonia,2028,North America,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0101484382700448
Ammonia,2028,Latin America,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0103810587323537
Ammonia,2028,Africa,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100164705882352
Ammonia,2028,Middle East,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0104978823529411
Ammonia,2028,Rest of Asia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0131223529411764
Ammonia,2028,India,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0122759999999999
Ammonia,2028,Oceania,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100630867747397
Ammonia,2028,Russia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100941176470588
Ammonia,2028,Europe,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0042755681470621
Ammonium nitrate,2028,Africa,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2028,China,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2028,Europe,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2028,India,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2028,Latin America,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2028,Middle East,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2028,North America,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2028,Oceania,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2028,Russia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2028,Rest of Asia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2028,Brazil,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2028,Australia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2028,Namibia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2028,Saudi Arabia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Urea,2028,Brazil,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.005872811928453
Ammonium nitrate,2028,Brazil,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0044174963047992
Ammonia,2028,Brazil,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0103810587323537
Urea,2028,Brazil,Urea,,FA,3_downstream,tN2O/tUrea,0.005872811928453
Ammonium nitrate,2028,Brazil,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0044174963047992
Ammonia,2028,Brazil,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0103810587323537
Urea,2028,Saudi Arabia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0059389018302828
Ammonium nitrate,2028,Saudi Arabia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004467208759527
Ammonia,2028,Saudi Arabia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0104978823529411
Urea,2028,Saudi Arabia,Urea,,FA,3_downstream,tN2O/tUrea,0.0059389018302828
Ammonium nitrate,2028,Saudi Arabia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004467208759527
Ammonia,2028,Saudi Arabia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0104978823529411
Urea,2028,Namibia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056665557404326
Ammonium nitrate,2028,Namibia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004262351553099
Ammonia,2028,Namibia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100164705882352
Urea,2028,Namibia,Urea,,FA,3_downstream,tN2O/tUrea,0.0056665557404326
Ammonium nitrate,2028,Namibia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004262351553099
Ammonia,2028,Namibia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100164705882352
Urea,2028,Australia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056929276263087
Ammonium nitrate,2028,Australia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042821883382417
Ammonia,2028,Australia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100630867747397
Urea,2028,Australia,Urea,,FA,3_downstream,tN2O/tUrea,0.0056929276263087
Ammonium nitrate,2028,Australia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0042821883382417
Ammonia,2028,Australia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100630867747397
Urea,2029,China,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0063474209650582
Urea,2029,North America,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0057412129980287
Urea,2029,Rest of Asia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0074236272878535
Urea,2029,Russia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0057104825291181
Urea,2029,Europe,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056841264559068
Urea,2029,India,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0069448252911813
Urea,2029,Middle East,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0059389018302828
Urea,2029,Africa,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056665557404326
Urea,2029,Latin America,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.005872811928453
Urea,2029,Oceania,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056929276263087
Ammonium nitrate,2029,China,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004774494569169
Ammonium nitrate,2029,North America,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0043185083249444
Ammonium nitrate,2029,Rest of Asia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0055840109494088
Ammonium nitrate,2029,Russia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042953930380067
Ammonium nitrate,2029,Europe,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042755681470621
Ammonium nitrate,2029,India,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0052238587639143
Ammonium nitrate,2029,Middle East,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004467208759527
Ammonium nitrate,2029,Africa,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004262351553099
Ammonium nitrate,2029,Latin America,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0044174963047992
Ammonium nitrate,2029,Oceania,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042821883382417
Ammonia,2029,China,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0112199999999999
Ammonia,2029,North America,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0101484382700448
Ammonia,2029,Latin America,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0103810587323537
Ammonia,2029,Africa,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100164705882352
Ammonia,2029,Middle East,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0104978823529411
Ammonia,2029,Rest of Asia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0131223529411764
Ammonia,2029,India,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0122759999999999
Ammonia,2029,Oceania,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100630867747397
Ammonia,2029,Russia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100941176470588
Ammonia,2029,Europe,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0042755681470621
Urea,2029,China,Urea,,FA,3_downstream,tN2O/tUrea,0.0063474209650582
Urea,2029,North America,Urea,,FA,3_downstream,tN2O/tUrea,0.0057412129980287
Urea,2029,Latin America,Urea,,FA,3_downstream,tN2O/tUrea,0.005872811928453
Urea,2029,Africa,Urea,,FA,3_downstream,tN2O/tUrea,0.0056665557404326
Urea,2029,Middle East,Urea,,FA,3_downstream,tN2O/tUrea,0.0059389018302828
Urea,2029,Rest of Asia,Urea,,FA,3_downstream,tN2O/tUrea,0.0074236272878535
Urea,2029,India,Urea,,FA,3_downstream,tN2O/tUrea,0.0069448252911813
Urea,2029,Oceania,Urea,,FA,3_downstream,tN2O/tUrea,0.0056929276263087
Urea,2029,Russia,Urea,,FA,3_downstream,tN2O/tUrea,0.0057104825291181
Urea,2029,Europe,Urea,,FA,3_downstream,tN2O/tUrea,0.0056841264559068
Ammonium nitrate,2029,China,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004774494569169
Ammonium nitrate,2029,North America,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0043185083249444
Ammonium nitrate,2029,Latin America,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0044174963047992
Ammonium nitrate,2029,Africa,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004262351553099
Ammonium nitrate,2029,Middle East,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004467208759527
Ammonium nitrate,2029,Rest of Asia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0055840109494088
Ammonium nitrate,2029,India,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0052238587639143
Ammonium nitrate,2029,Oceania,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0042821883382417
Ammonium nitrate,2029,Russia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0042953930380067
Ammonium nitrate,2029,Europe,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0042755681470621
Ammonia,2029,China,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0112199999999999
Ammonia,2029,North America,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0101484382700448
Ammonia,2029,Latin America,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0103810587323537
Ammonia,2029,Africa,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100164705882352
Ammonia,2029,Middle East,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0104978823529411
Ammonia,2029,Rest of Asia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0131223529411764
Ammonia,2029,India,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0122759999999999
Ammonia,2029,Oceania,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100630867747397
Ammonia,2029,Russia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100941176470588
Ammonia,2029,Europe,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0042755681470621
Ammonium nitrate,2029,Africa,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2029,China,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2029,Europe,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2029,India,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2029,Latin America,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2029,Middle East,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2029,North America,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2029,Oceania,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2029,Russia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2029,Rest of Asia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2029,Brazil,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2029,Australia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2029,Namibia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Ammonium nitrate,2029,Saudi Arabia,Nitric acid,0.0,,1,tN2O/tAN,0.0047232112739402
Urea,2029,Brazil,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.005872811928453
Ammonium nitrate,2029,Brazil,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0044174963047992
Ammonia,2029,Brazil,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0103810587323537
Urea,2029,Brazil,Urea,,FA,3_downstream,tN2O/tUrea,0.005872811928453
Ammonium nitrate,2029,Brazil,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0044174963047992
Ammonia,2029,Brazil,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0103810587323537
Urea,2029,Saudi Arabia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0059389018302828
Ammonium nitrate,2029,Saudi Arabia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004467208759527
Ammonia,2029,Saudi Arabia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0104978823529411
Urea,2029,Saudi Arabia,Urea,,FA,3_downstream,tN2O/tUrea,0.0059389018302828
Ammonium nitrate,2029,Saudi Arabia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004467208759527
Ammonia,2029,Saudi Arabia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0104978823529411
Urea,2029,Namibia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056665557404326
Ammonium nitrate,2029,Namibia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004262351553099
Ammonia,2029,Namibia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100164705882352
Urea,2029,Namibia,Urea,,FA,3_downstream,tN2O/tUrea,0.0056665557404326
Ammonium nitrate,2029,Namibia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.004262351553099
Ammonia,2029,Namibia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100164705882352
Urea,2029,Australia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056929276263087
Ammonium nitrate,2029,Australia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042821883382417
Ammonia,2029,Australia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100630867747397
Urea,2029,Australia,Urea,,FA,3_downstream,tN2O/tUrea,0.0056929276263087
Ammonium nitrate,2029,Australia,Ammonium nitrate,,FA,3_downstream,tN2O/tAN,0.0042821883382417
Ammonia,2029,Australia,Ammonia,,FA,3_downstream,tN2O/tNH3,0.0100630867747397
Urea,2030,China,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0063474209650582
Urea,2030,North America,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0057412129980287
Urea,2030,Rest of Asia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0074236272878535
Urea,2030,Russia,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0057104825291181
Urea,2030,Europe,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056841264559068
Urea,2030,India,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0069448252911813
Urea,2030,Middle East,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0059389018302828
Urea,2030,Africa,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056665557404326
Urea,2030,Latin America,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.005872811928453
Urea,2030,Oceania,Urea,0.0,"BAU,LC",3_downstream,tN2O/tUrea,0.0056929276263087
Ammonium nitrate,2030,China,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004774494569169
Ammonium nitrate,2030,North America,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0043185083249444
Ammonium nitrate,2030,Rest of Asia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0055840109494088
Ammonium nitrate,2030,Russia,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042953930380067
Ammonium nitrate,2030,Europe,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042755681470621
Ammonium nitrate,2030,India,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0052238587639143
Ammonium nitrate,2030,Middle East,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004467208759527
Ammonium nitrate,2030,Africa,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.004262351553099
Ammonium nitrate,2030,Latin America,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0044174963047992
Ammonium nitrate,2030,Oceania,Ammonium nitrate,0.0,"BAU,LC",3_downstream,tN2O/tAN,0.0042821883382417
Ammonia,2030,China,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0112199999999999
Ammonia,2030,North America,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0101484382700448
Ammonia,2030,Latin America,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0103810587323537
Ammonia,2030,Africa,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100164705882352
Ammonia,2030,Middle East,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0104978823529411
Ammonia,2030,Rest of Asia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0131223529411764
Ammonia,2030,India,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0122759999999999
Ammonia,2030,Oceania,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100630867747397
Ammonia,2030,Russia,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0100941176470588
Ammonia,2030,Europe,Ammonia,,"BAU,LC",3_downstream,tN2O/tNH3,0.0042755681470621
Urea,2030,China,Urea,,FA,3_downstream,tN2O/tUrea,0.0063474209650582
Urea,2030,North America,Urea,,FA,3_downstream,tN2O/tUrea,0.0057412129980287
Urea,2030,Latin America,Urea,,FA,3_downstream,tN2O/tUrea,0.005872811928453
Urea,2030,Africa,Urea,,FA,3_downstream,tN2O/tUrea,0.0056665557404326
