,Unnamed: 0,product,technology_origin,region,switch_type,technology_destination,year,tco,lcox,switch_capex,salvage_value,marginal cost,delta_co2_scope1,delta_co2_scope2,delta_co2_scope3_upstream,delta_co2_scope3_downstream,tco_normalized,sum_emissions_delta,sum_emissions_delta_normalized,brownfield_bau_score,brownfield_bau_score_binned,rank
2165,2165,Ammonia,Natural Gas SMR + ammonia synthesis,Middle East,brownfield_renovation,Natural Gas SMR + CCS + ammonia synthesis,2040,128.55173304995282,255.2637269,307.5,0.0,0.0,1.839519,0.021916381,0.0238499999999999,0.0,0.9378239412738608,2.885285381,0.3290642167018658,0.9378239412738608,10,111.0
2166,2166,Ammonia,Electrolyser + SMR + ammonia synthesis,Middle East,brownfield_newbuild,Natural Gas SMR + CCS + ammonia synthesis,2040,195.5692768499528,391.4336766,2217.5,0.0,0.0,1.3320945000000002,0.0,-0.0240885,0.0,0.6793029127780077,2.3080060000000002,0.6203478335392956,0.6793029127780077,7,646.0
2168,2168,Ammonia,Natural Gas SMR + ammonia synthesis,North America,brownfield_renovation,Natural Gas SMR + CCS + ammonia synthesis,2040,119.2440766499528,236.3519163,307.5,0.0,0.0,1.839519,0.002669535,0.06885,0.0,0.9737283443447179,2.911038535,0.3160696908466435,0.9737283443447179,11,21.0
2169,2169,Ammonia,Electrolyser + SMR + ammonia synthesis,North America,brownfield_newbuild,Natural Gas SMR + CCS + ammonia synthesis,2040,186.2616205499528,372.521866,2217.5,0.0,0.0,1.3320945000000002,0.0,-0.0695385,0.0,0.7152073154631133,2.262556,0.6432809934978725,0.7152073154631133,7,472.0
2171,2171,Ammonia,Natural Gas SMR + ammonia synthesis,Oceania,brownfield_renovation,Natural Gas SMR + CCS + ammonia synthesis,2040,123.8800061499528,245.7714539,307.5,0.0,0.0,1.839519,0.021916381,0.0549,0.0,0.955845187272431,2.9163353809999997,0.3133970084133334,0.955845187272431,10,55.0
2172,2172,Ammonia,Electrolyser + SMR + ammonia synthesis,Oceania,brownfield_newbuild,Natural Gas SMR + CCS + ammonia synthesis,2040,190.8975499499528,381.9414036,2217.5,0.0,0.0,1.3320945000000002,0.0,-0.0554489999999999,0.0,0.6973241587765777,2.2766455000000003,0.6361717139107135,0.6973241587765777,7,551.0
2174,2174,Ammonia,Natural Gas SMR + ammonia synthesis,Rest of Asia,brownfield_renovation,Natural Gas SMR + CCS + ammonia synthesis,2040,175.3812750499528,350.4145786,307.5,0.0,0.0,1.839519,0.027112213,0.0549,0.0,0.7571783867611669,2.9215312129999997,0.3107752956218286,0.7571783867611669,8,293.0
2175,2175,Ammonia,Electrolyser + SMR + ammonia synthesis,Rest of Asia,brownfield_newbuild,Natural Gas SMR + CCS + ammonia synthesis,2040,242.3988188499528,486.5845284,2217.5,0.0,0.0,1.3320945000000002,0.0,-0.0554489999999999,0.0,0.49865735826531365,2.2766455000000003,0.6361717139107135,0.49865735826531365,4,890.0
2177,2177,Ammonia,Natural Gas SMR + ammonia synthesis,Russia,brownfield_renovation,Natural Gas SMR + CCS + ammonia synthesis,2040,125.8442851499528,249.7625845,307.5,0.0,0.0,1.839519,0.0,0.0521999999999999,0.0,0.948267956020145,2.8917189999999997,0.32581794137426345,0.948267956020145,10,84.0
2178,2178,Ammonia,Electrolyser + SMR + ammonia synthesis,Russia,brownfield_newbuild,Natural Gas SMR + CCS + ammonia synthesis,2040,192.8618289499528,385.9325343,2217.5,0.0,0.0,1.3320945000000002,0.0,-0.0527219999999999,0.0,0.6897469275242916,2.2793725,0.634795724313199,0.6897469275242916,7,606.0
2180,2180,Ammonia,Natural Gas SMR + ammonia synthesis,Africa,brownfield_renovation,Natural Gas SMR + CCS + ammonia synthesis,2041,244.1756274499528,490.1947462,302.75,0.0,0.0,1.839519,0.019747816,0.0391499999999999,0.0,0.4918032964679565,2.8984168159999997,0.3224383575304546,0.4918032964679565,4,910.0
2181,2181,Ammonia,Electrolyser + SMR + ammonia synthesis,Africa,brownfield_newbuild,Natural Gas SMR + CCS + ammonia synthesis,2041,311.1931713499528,626.3646959,2212.75,0.0,0.0,1.3320945000000002,0.0,-0.0395415,0.0,0.23328226758635195,2.2925530000000003,0.6281451079252116,0.23328226758635195,1,1437.0
2183,2183,Ammonia,Natural Gas SMR + ammonia synthesis,China,brownfield_renovation,Natural Gas SMR + CCS + ammonia synthesis,2041,180.2245041499528,360.2553193,302.75,0.0,0.0,1.839519,0.024412908,0.0607499999999999,0.0,0.7384955688424797,2.9246819079999997,0.3091855180109224,0.7384955688424797,7,337.0
2184,2184,Ammonia,Electrolyser + SMR + ammonia synthesis,China,brownfield_newbuild,Natural Gas SMR + CCS + ammonia synthesis,2041,247.2420480499528,496.425269,2212.75,0.0,0.0,1.3320945000000002,0.0,-0.0613575,0.0,0.479974539960875,2.2707370000000004,0.6391530247053283,0.479974539960875,4,944.0
2186,2186,Ammonia,Natural Gas SMR + ammonia synthesis,Europe,brownfield_renovation,Natural Gas SMR + CCS + ammonia synthesis,2041,170.9503416499528,341.4115633,302.75,0.0,0.0,1.839519,0.0,0.0513,0.0,0.7742707687676322,2.8908189999999996,0.32627206335364123,0.7742707687676322,8,258.0
2187,2187,Ammonia,Electrolyser + SMR + ammonia synthesis,Europe,brownfield_newbuild,Natural Gas SMR + CCS + ammonia synthesis,2041,237.9678855499528,477.5815131,2212.75,0.0,0.0,1.3320945000000002,0.0,-0.051813,0.0,0.5157497398860278,2.2802815,0.6343370611140274,0.5157497398860278,4,855.0
2189,2189,Ammonia,Natural Gas SMR + ammonia synthesis,India,brownfield_renovation,Natural Gas SMR + CCS + ammonia synthesis,2041,199.0344626499528,398.4744325,302.75,0.0,0.0,1.839519,0.019747816,0.0549,0.0,0.6659359144347287,2.914166816,0.3144912228913437,0.6659359144347287,6,689.0
2190,2190,Ammonia,Electrolyser + SMR + ammonia synthesis,India,brownfield_newbuild,Natural Gas SMR + CCS + ammonia synthesis,2041,266.0520064499528,534.6443823,2212.75,0.0,0.0,1.3320945000000002,0.0,-0.0554489999999999,0.0,0.4074148859388753,2.2766455000000003,0.6361717139107135,0.4074148859388753,3,1043.0
2192,2192,Ammonia,Natural Gas SMR + ammonia synthesis,Latin America,brownfield_renovation,Natural Gas SMR + CCS + ammonia synthesis,2041,193.3920154499528,387.0097964,302.75,0.0,0.0,1.839519,0.019747816,0.02565,0.0,0.6877017263500491,2.8849168159999996,0.329250187221121,0.6877017263500491,7,614.0
2193,2193,Ammonia,Electrolyser + SMR + ammonia synthesis,Latin America,brownfield_newbuild,Natural Gas SMR + CCS + ammonia synthesis,2041,260.4095592499528,523.1797462,2212.75,0.0,0.0,1.3320945000000002,0.0,-0.0259065,0.0,0.42918069785419566,2.306188,0.6212651599376386,0.42918069785419566,3,1009.0
2195,2195,Ammonia,Natural Gas SMR + ammonia synthesis,Middle East,brownfield_renovation,Natural Gas SMR + CCS + ammonia synthesis,2041,128.41464774995282,254.9851894,302.75,0.0,0.0,1.839519,0.019747816,0.0238499999999999,0.0,0.9383527495640217,2.883116816,0.3301584311798764,0.9383527495640217,10,110.0
2196,2196,Ammonia,Electrolyser + SMR + ammonia synthesis,Middle East,brownfield_newbuild,Natural Gas SMR + CCS + ammonia synthesis,2041,195.4321915499528,391.1551391,2212.75,0.0,0.0,1.3320945000000002,0.0,-0.0240885,0.0,0.6798317210681686,2.3080060000000002,0.6203478335392956,0.6798317210681686,7,644.0
2198,2198,Ammonia,Natural Gas SMR + ammonia synthesis,North America,brownfield_renovation,Natural Gas SMR + CCS + ammonia synthesis,2041,119.1012028499528,236.0616173,302.75,0.0,0.0,1.839519,0.002433494,0.06885,0.0,0.9742794818473297,2.910802494,0.316188792409015,0.9742794818473297,11,20.0
2199,2199,Ammonia,Electrolyser + SMR + ammonia synthesis,North America,brownfield_newbuild,Natural Gas SMR + CCS + ammonia synthesis,2041,186.1187466499528,372.231567,2212.75,0.0,0.0,1.3320945000000002,0.0,-0.0695385,0.0,0.7157584533514764,2.262556,0.6432809934978725,0.7157584533514764,7,470.0
2201,2201,Ammonia,Natural Gas SMR + ammonia synthesis,Oceania,brownfield_renovation,Natural Gas SMR + CCS + ammonia synthesis,2041,123.7429208499528,245.4929164,302.75,0.0,0.0,1.839519,0.019747816,0.0549,0.0,0.9563739955625918,2.914166816,0.3144912228913437,0.9563739955625918,10,54.0
2202,2202,Ammonia,Electrolyser + SMR + ammonia synthesis,Oceania,brownfield_newbuild,Natural Gas SMR + CCS + ammonia synthesis,2041,190.7604646499528,381.6628662,2212.75,0.0,0.0,1.3320945000000002,0.0,-0.0554489999999999,0.0,0.6978529670667386,2.2766455000000003,0.6361717139107135,0.6978529670667386,7,549.0
2204,2204,Ammonia,Natural Gas SMR + ammonia synthesis,Rest of Asia,brownfield_renovation,Natural Gas SMR + CCS + ammonia synthesis,2041,174.9826237499528,349.604577,302.75,0.0,0.0,1.839519,0.024412908,0.0549,0.0,0.7587161892266641,2.9188319079999996,0.3121373108768779,0.7587161892266641,8,288.0
2205,2205,Ammonia,Electrolyser + SMR + ammonia synthesis,Rest of Asia,brownfield_newbuild,Natural Gas SMR + CCS + ammonia synthesis,2041,242.0001676499528,485.7745267,2212.75,0.0,0.0,1.3320945000000002,0.0,-0.0554489999999999,0.0,0.5001951603450595,2.2766455000000003,0.6361717139107135,0.5001951603450595,4,885.0
2207,2207,Ammonia,Natural Gas SMR + ammonia synthesis,Russia,brownfield_renovation,Natural Gas SMR + CCS + ammonia synthesis,2041,125.6823032499528,249.4334608,302.75,0.0,0.0,1.839519,0.0,0.0521999999999999,0.0,0.9488928032617968,2.8917189999999997,0.32581794137426345,0.9488928032617968,10,82.0
2208,2208,Ammonia,Electrolyser + SMR + ammonia synthesis,Russia,brownfield_newbuild,Natural Gas SMR + CCS + ammonia synthesis,2041,192.6998470499528,385.6034106,2212.75,0.0,0.0,1.3320945000000002,0.0,-0.0527219999999999,0.0,0.6903717747659435,2.2793725,0.634795724313199,0.6903717747659435,7,599.0
2210,2210,Ammonia,Natural Gas SMR + ammonia synthesis,Africa,brownfield_renovation,Natural Gas SMR + CCS + ammonia synthesis,2042,243.8420241499528,489.5169125,298.0,0.0,0.0,1.839519,0.017579251,0.0391499999999999,0.0,0.49309017544524325,2.8962482509999994,0.3235325720084651,0.49309017544524325,4,908.0
2211,2211,Ammonia,Electrolyser + SMR + ammonia synthesis,Africa,brownfield_newbuild,Natural Gas SMR + CCS + ammonia synthesis,2042,310.8595679499528,625.6868622,2208.0,0.0,0.0,1.3320945000000002,0.0,-0.0395415,0.0,0.2345691469493899,2.2925530000000003,0.6281451079252116,0.2345691469493899,1,1432.0
2213,2213,Ammonia,Natural Gas SMR + ammonia synthesis,China,brownfield_renovation,Natural Gas SMR + CCS + ammonia synthesis,2042,179.8751268499528,359.5454351,298.0,0.0,0.0,1.839519,0.021713602,0.0607499999999999,0.0,0.7398432962256056,2.921982602,0.31054753377055144,0.7398432962256056,7,334.0
2214,2214,Ammonia,Electrolyser + SMR + ammonia synthesis,China,brownfield_newbuild,Natural Gas SMR + CCS + ammonia synthesis,2042,246.8926706499528,495.7153848,2208.0,0.0,0.0,1.3320945000000002,0.0,-0.0613575,0.0,0.4813222677297524,2.2707370000000004,0.6391530247053283,0.4813222677297524,4,941.0
2216,2216,Ammonia,Natural Gas SMR + ammonia synthesis,Europe,brownfield_renovation,Natural Gas SMR + CCS + ammonia synthesis,2042,170.3325854499528,340.156372,298.0,0.0,0.0,1.839519,0.0,0.0513,0.0,0.7766537711745884,2.8908189999999996,0.32627206335364123,0.7766537711745884,8,257.0
2217,2217,Ammonia,Electrolyser + SMR + ammonia synthesis,Europe,brownfield_newbuild,Natural Gas SMR + CCS + ammonia synthesis,2042,237.3501292499528,476.3263218,2208.0,0.0,0.0,1.3320945000000002,0.0,-0.051813,0.0,0.5181327426787352,2.2802815,0.6343370611140274,0.5181327426787352,4,852.0
2219,2219,Ammonia,Natural Gas SMR + ammonia synthesis,India,brownfield_renovation,Natural Gas SMR + CCS + ammonia synthesis,2042,198.7008592499528,397.7965988,298.0,0.0,0.0,1.839519,0.017579251,0.0549,0.0,0.6672227937977666,2.911998251,0.31558543736935396,0.6672227937977666,6,679.0
2220,2220,Ammonia,Electrolyser + SMR + ammonia synthesis,India,brownfield_newbuild,Natural Gas SMR + CCS + ammonia synthesis,2042,265.7184031499528,533.9665486,2208.0,0.0,0.0,1.3320945000000002,0.0,-0.0554489999999999,0.0,0.40870176491616195,2.2766455000000003,0.6361717139107135,0.40870176491616195,3,1038.0
2222,2222,Ammonia,Natural Gas SMR + ammonia synthesis,Latin America,brownfield_renovation,Natural Gas SMR + CCS + ammonia synthesis,2042,193.0584120499528,386.3319627,298.0,0.0,0.0,1.839519,0.017579251,0.02565,0.0,0.688988605713087,2.8827482509999998,0.33034440169913126,0.688988605713087,7,609.0
2223,2223,Ammonia,Electrolyser + SMR + ammonia synthesis,Latin America,brownfield_newbuild,Natural Gas SMR + CCS + ammonia synthesis,2042,260.0759559499528,522.5019125,2208.0,0.0,0.0,1.3320945000000002,0.0,-0.0259065,0.0,0.4304675768314824,2.306188,0.6212651599376386,0.4304675768314824,3,1008.0
2225,2225,Ammonia,Natural Gas SMR + ammonia synthesis,Middle East,brownfield_renovation,Natural Gas SMR + CCS + ammonia synthesis,2042,128.27800924995282,254.7075597,298.0,0.0,0.0,1.839519,0.017579251,0.0238499999999999,0.0,0.9388798343174939,2.8809482509999995,0.3312526456578869,0.9388798343174939,10,109.0
2226,2226,Ammonia,Electrolyser + SMR + ammonia synthesis,Middle East,brownfield_newbuild,Natural Gas SMR + CCS + ammonia synthesis,2042,195.2955530499528,390.8775095,2208.0,0.0,0.0,1.3320945000000002,0.0,-0.0240885,0.0,0.6803588058216408,2.3080060000000002,0.6203478335392956,0.6803588058216408,7,643.0
2228,2228,Ammonia,Natural Gas SMR + ammonia synthesis,North America,brownfield_renovation,Natural Gas SMR + CCS + ammonia synthesis,2042,118.9561624499528,235.7669162,298.0,0.0,0.0,1.839519,0.002197454,0.06885,0.0,0.9748389770370273,2.910566454,0.3163078934668063,0.9748389770370273,11,18.0
2229,2229,Ammonia,Electrolyser + SMR + ammonia synthesis,North America,brownfield_newbuild,Natural Gas SMR + CCS + ammonia synthesis,2042,185.9737063499528,371.9368659,2208.0,0.0,0.0,1.3320945000000002,0.0,-0.0695385,0.0,0.7163179481554227,2.262556,0.6432809934978725,0.7163179481554227,7,465.0
2231,2231,Ammonia,Natural Gas SMR + ammonia synthesis,Oceania,brownfield_renovation,Natural Gas SMR + CCS + ammonia synthesis,2042,123.6062823499528,245.2152868,298.0,0.0,0.0,1.839519,0.017579251,0.0549,0.0,0.956901080316064,2.911998251,0.31558543736935396,0.956901080316064,10,53.0
2232,2232,Ammonia,Electrolyser + SMR + ammonia synthesis,Oceania,brownfield_newbuild,Natural Gas SMR + CCS + ammonia synthesis,2042,190.6238261499528,381.3852365,2208.0,0.0,0.0,1.3320945000000002,0.0,-0.0554489999999999,0.0,0.6983800518202107,2.2766455000000003,0.6361717139107135,0.6983800518202107,7,545.0
2234,2234,Ammonia,Natural Gas SMR + ammonia synthesis,Rest of Asia,brownfield_renovation,Natural Gas SMR + CCS + ammonia synthesis,2042,174.6032267499528,348.8336971,298.0,0.0,0.0,1.839519,0.021713602,0.0549,0.0,0.7601797179847598,2.916132602,0.3134993266365069,0.7601797179847598,8,286.0
2235,2235,Ammonia,Electrolyser + SMR + ammonia synthesis,Rest of Asia,brownfield_newbuild,Natural Gas SMR + CCS + ammonia synthesis,2042,241.6207705499528,485.0036468,2208.0,0.0,0.0,1.3320945000000002,0.0,-0.0554489999999999,0.0,0.5016586894889066,2.2766455000000003,0.6361717139107135,0.5016586894889066,4,883.0
2237,2237,Ammonia,Natural Gas SMR + ammonia synthesis,Russia,brownfield_renovation,Natural Gas SMR + CCS + ammonia synthesis,2042,125.5194103499528,249.102486,298.0,0.0,0.0,1.839519,0.0,0.0521999999999999,0.0,0.9495211646975478,2.8917189999999997,0.32581794137426345,0.9495211646975478,10,80.0
2238,2238,Ammonia,Electrolyser + SMR + ammonia synthesis,Russia,brownfield_newbuild,Natural Gas SMR + CCS + ammonia synthesis,2042,192.5369541499528,385.2724357,2208.0,0.0,0.0,1.3320945000000002,0.0,-0.0527219999999999,0.0,0.6910001362016944,2.2793725,0.634795724313199,0.6910001362016944,7,596.0
2240,2240,Ammonia,Natural Gas SMR + ammonia synthesis,Africa,brownfield_renovation,Natural Gas SMR + CCS + ammonia synthesis,2043,243.5260347499528,488.8748677,293.25,0.0,0.0,1.839519,0.015410685,0.0391499999999999,0.0,0.49430910857901467,2.8940796849999995,0.3246267869910554,0.49430910857901467,4,902.0
2241,2241,Ammonia,Electrolyser + SMR + ammonia synthesis,Africa,brownfield_newbuild,Natural Gas SMR + CCS + ammonia synthesis,2043,310.5435785499528,625.0448175,2203.25,0.0,0.0,1.3320945000000002,0.0,-0.0395415,0.0,0.2357880800831611,2.2925530000000003,0.6281451079252116,0.2357880800831611,1,1431.0
2243,2243,Ammonia,Natural Gas SMR + ammonia synthesis,China,brownfield_renovation,Natural Gas SMR + CCS + ammonia synthesis,2043,179.5435465499528,358.8717119,293.25,0.0,0.0,1.839519,0.019014296,0.0607499999999999,0.0,0.7411223714546349,2.9192832959999997,0.3119095495301808,0.7411223714546349,7,332.0
2244,2244,Ammonia,Electrolyser + SMR + ammonia synthesis,China,brownfield_newbuild,Natural Gas SMR + CCS + ammonia synthesis,2043,246.5610903499528,495.0416616,2203.25,0.0,0.0,1.3320945000000002,0.0,-0.0613575,0.0,0.48260134295878154,2.2707370000000004,0.6391530247053283,0.48260134295878154,4,936.0
2246,2246,Ammonia,Natural Gas SMR + ammonia synthesis,Europe,brownfield_renovation,Natural Gas SMR + CCS + ammonia synthesis,2043,169.7534466499528,338.9796459,293.25,0.0,0.0,1.839519,0.0,0.0513,0.0,0.7788878064693564,2.8908189999999996,0.32627206335364123,0.7788878064693564,8,256.0
2247,2247,Ammonia,Electrolyser + SMR + ammonia synthesis,Europe,brownfield_newbuild,Natural Gas SMR + CCS + ammonia synthesis,2043,236.7709905499528,475.1495957,2203.25,0.0,0.0,1.3320945000000002,0.0,-0.051813,0.0,0.5203667775877517,2.2802815,0.6343370611140274,0.5203667775877517,4,851.0
2249,2249,Ammonia,Natural Gas SMR + ammonia synthesis,India,brownfield_renovation,Natural Gas SMR + CCS + ammonia synthesis,2043,198.3848698499528,397.1545541,293.25,0.0,0.0,1.839519,0.015410685,0.0549,0.0,0.6684417269315379,2.909829685,0.3166796523519443,0.6684417269315379,6,677.0
2250,2250,Ammonia,Electrolyser + SMR + ammonia synthesis,India,brownfield_newbuild,Natural Gas SMR + CCS + ammonia synthesis,2043,265.4024137499528,533.3245038,2203.25,0.0,0.0,1.3320945000000002,0.0,-0.0554489999999999,0.0,0.40992069804993314,2.2766455000000003,0.6361717139107135,0.40992069804993314,3,1036.0
2252,2252,Ammonia,Natural Gas SMR + ammonia synthesis,Latin America,brownfield_renovation,Natural Gas SMR + CCS + ammonia synthesis,2043,192.7424226499528,385.689918,293.25,0.0,0.0,1.839519,0.015410685,0.02565,0.0,0.6902075388468583,2.880579685,0.3314386166817216,0.6902075388468583,7,602.0
2253,2253,Ammonia,Electrolyser + SMR + ammonia synthesis,Latin America,brownfield_newbuild,Natural Gas SMR + CCS + ammonia synthesis,2043,259.7599665499528,521.8598677,2203.25,0.0,0.0,1.3320945000000002,0.0,-0.0259065,0.0,0.4316865099652536,2.306188,0.6212651599376386,0.4316865099652536,3,1006.0
2255,2255,Ammonia,Natural Gas SMR + ammonia synthesis,Middle East,brownfield_renovation,Natural Gas SMR + CCS + ammonia synthesis,2043,128.1418443499528,254.4308924,293.25,0.0,0.0,1.839519,0.015410685,0.0238499999999999,0.0,0.939405092152936,2.8787796849999996,0.33234686064047714,0.939405092152936,10,108.0
2256,2256,Ammonia,Electrolyser + SMR + ammonia synthesis,Middle East,brownfield_newbuild,Natural Gas SMR + CCS + ammonia synthesis,2043,195.1593882499528,390.6008421,2203.25,0.0,0.0,1.3320945000000002,0.0,-0.0240885,0.0,0.6808840632713316,2.3080060000000002,0.6203478335392956,0.6808840632713316,7,641.0
2258,2258,Ammonia,Natural Gas SMR + ammonia synthesis,North America,brownfield_renovation,Natural Gas SMR + CCS + ammonia synthesis,2043,118.8088255499528,235.4675489,293.25,0.0,0.0,1.839519,0.001961413,0.06885,0.0,0.9754073310047147,2.910330413,0.3164269950291778,0.9754073310047147,11,16.0
2259,2259,Ammonia,Electrolyser + SMR + ammonia synthesis,North America,brownfield_newbuild,Natural Gas SMR + CCS + ammonia synthesis,2043,185.8263693499528,371.6374987,2203.25,0.0,0.0,1.3320945000000002,0.0,-0.0695385,0.0,0.7168863025088613,2.262556,0.6432809934978725,0.7168863025088613,7,462.0
2261,2261,Ammonia,Natural Gas SMR + ammonia synthesis,Oceania,brownfield_renovation,Natural Gas SMR + CCS + ammonia synthesis,2043,123.4701174499528,244.9386194,293.25,0.0,0.0,1.839519,0.015410685,0.0549,0.0,0.9574263381515061,2.909829685,0.3166796523519443,0.9574263381515061,10,51.0
2262,2262,Ammonia,Electrolyser + SMR + ammonia synthesis,Oceania,brownfield_newbuild,Natural Gas SMR + CCS + ammonia synthesis,2043,190.4876612499528,381.1085692,2203.25,0.0,0.0,1.3320945000000002,0.0,-0.0554489999999999,0.0,0.6989053096556528,2.2766455000000003,0.6361717139107135,0.6989053096556528,7,543.0
2264,2264,Ammonia,Natural Gas SMR + ammonia synthesis,Rest of Asia,brownfield_renovation,Natural Gas SMR + CCS + ammonia synthesis,2043,174.2442390499528,348.1042861,293.25,0.0,0.0,1.839519,0.019014296,0.0549,0.0,0.7615645176082483,2.913433296,0.31486134239613606,0.7615645176082483,8,281.0
