product,technology,year,region,co2_scope1_pre_process_input_pre_ccs,scope1_pre_ccs,external_co2_input,co2_scope1,co2_scope1_captured,n2o_scope1,co2_scope2,n2o_scope2,ch4_scope2,co2_scope3_upstream,n2o_scope3_upstream,ch4_scope3_upstream,co2_scope3_downstream,n2o_scope3_downstream,ch4_scope3_downstream,ch4_scope1
Ammonia,Biomass Digestion + ammonia synthesis,2033,Brazil,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2033,China,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2033,Europe,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2033,India,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2033,Latin America,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2033,Middle East,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2033,Namibia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2033,North America,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2033,Oceania,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2033,Rest of Asia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2033,Russia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2033,Saudi Arabia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2034,Africa,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2034,Australia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2034,Brazil,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2034,China,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2034,Europe,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2034,India,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2034,Latin America,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2034,Middle East,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2034,Namibia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2034,North America,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2034,Oceania,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2034,Rest of Asia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2034,Russia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2034,Saudi Arabia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2035,Africa,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2035,Australia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2035,Brazil,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2035,China,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2035,Europe,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2035,India,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2035,Latin America,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2035,Middle East,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2035,Namibia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2035,North America,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2035,Oceania,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2035,Rest of Asia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2035,Russia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2035,Saudi Arabia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2036,Africa,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2036,Australia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2036,Brazil,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2036,China,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2036,Europe,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2036,India,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2036,Latin America,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2036,Middle East,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2036,Namibia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2036,North America,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2036,Oceania,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2036,Rest of Asia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2036,Russia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2036,Saudi Arabia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2037,Africa,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2037,Australia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2037,Brazil,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2037,China,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2037,Europe,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2037,India,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2037,Latin America,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2037,Middle East,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2037,Namibia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2037,North America,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2037,Oceania,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2037,Rest of Asia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2037,Russia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2037,Saudi Arabia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2038,Africa,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2038,Australia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2038,Brazil,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2038,China,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2038,Europe,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2038,India,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2038,Latin America,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2038,Middle East,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2038,Namibia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2038,North America,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2038,Oceania,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2038,Rest of Asia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2038,Russia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2038,Saudi Arabia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2039,Africa,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2039,Australia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2039,Brazil,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2039,China,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2039,Europe,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2039,India,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2039,Latin America,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2039,Middle East,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2039,Namibia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2039,North America,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2039,Oceania,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2039,Rest of Asia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2039,Russia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2039,Saudi Arabia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2040,Africa,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2040,Australia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2040,Brazil,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2040,China,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2040,Europe,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2040,India,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2040,Latin America,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2040,Middle East,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2040,Namibia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2040,North America,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2040,Oceania,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2040,Rest of Asia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2040,Russia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2040,Saudi Arabia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2041,Africa,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2041,Australia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2041,Brazil,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2041,China,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2041,Europe,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2041,India,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2041,Latin America,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2041,Middle East,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2041,Namibia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2041,North America,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2041,Oceania,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2041,Rest of Asia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2041,Russia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2041,Saudi Arabia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2042,Africa,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2042,Australia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2042,Brazil,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2042,China,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2042,Europe,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2042,India,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2042,Latin America,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2042,Middle East,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2042,Namibia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2042,North America,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2042,Oceania,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2042,Rest of Asia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2042,Russia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2042,Saudi Arabia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2043,Africa,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2043,Australia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2043,Brazil,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2043,China,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2043,Europe,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2043,India,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2043,Latin America,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2043,Middle East,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2043,Namibia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2043,North America,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2043,Oceania,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2043,Rest of Asia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2043,Russia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2043,Saudi Arabia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2044,Africa,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2044,Australia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2044,Brazil,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2044,China,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2044,Europe,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2044,India,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2044,Latin America,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2044,Middle East,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2044,Namibia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2044,North America,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2044,Oceania,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2044,Rest of Asia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2044,Russia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2044,Saudi Arabia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2045,Africa,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2045,Australia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2045,Brazil,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2045,China,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2045,Europe,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2045,India,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2045,Latin America,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2045,Middle East,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2045,Namibia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2045,North America,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2045,Oceania,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2045,Rest of Asia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2045,Russia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2045,Saudi Arabia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2046,Africa,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2046,Australia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2046,Brazil,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2046,China,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2046,Europe,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2046,India,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2046,Latin America,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2046,Middle East,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2046,Namibia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2046,North America,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2046,Oceania,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2046,Rest of Asia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2046,Russia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2046,Saudi Arabia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2047,Africa,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2047,Australia,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2047,Brazil,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,Biomass Digestion + ammonia synthesis,2047,China,17.41824,17.41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
